season,team,fbs_games,adj_wins,adj_win_pct,fbs_wins,fbs_win_pct
2023,Utah,12,6.0,0.5,7,0.5833333333333334
2023,Florida,11,4.5,0.4090909090909091,4,0.36363636363636365
2023,Tennessee,12,7.0,0.5833333333333334,8,0.6666666666666666
2023,Virginia,11,3.5,0.3181818181818182,2,0.18181818181818182
2023,Wisconsin,13,7.0,0.5384615384615384,7,0.5384615384615384
2023,Buffalo,11,3.0,0.2727272727272727,3,0.2727272727272727
2023,Western Kentucky,12,6.0,0.5,7,0.5833333333333334
2023,South Florida,12,5.0,0.4166666666666667,6,0.5
2023,Florida State,13,10.5,0.8076923076923077,12,0.9230769230769231
2023,LSU,12,8.5,0.7083333333333334,9,0.75
2023,Texas,14,11.5,0.8214285714285714,12,0.8571428571428571
2023,Arkansas,11,5.0,0.45454545454545453,3,0.2727272727272727
2023,Kent State,11,0.5,0.045454545454545456,0,0.0
2023,California,12,5.0,0.4166666666666667,5,0.4166666666666667
2023,Coastal Carolina,12,6.0,0.5,7,0.5833333333333334
2023,Colorado,12,5.0,0.4166666666666667,4,0.3333333333333333
2023,North Texas,11,5.0,0.45454545454545453,4,0.36363636363636365
2023,Georgia,13,11.5,0.8846153846153846,12,0.9230769230769231
2023,Georgia State,12,6.0,0.5,6,0.5
2023,Iowa State,12,6.5,0.5416666666666666,6,0.5
2023,Kansas,12,8.0,0.6666666666666666,8,0.6666666666666666
2023,New Mexico State,14,8.0,0.5714285714285714,9,0.6428571428571429
2023,Maryland,12,8.0,0.6666666666666666,7,0.5833333333333334
2023,Charlotte,11,1.5,0.13636363636363635,2,0.18181818181818182
2023,Miami,12,7.0,0.5833333333333334,6,0.5
2023,UNLV,13,7.5,0.5769230769230769,8,0.6153846153846154
2023,Eastern Michigan,12,5.0,0.4166666666666667,5,0.4166666666666667
2023,Mississippi State,11,3.5,0.3181818181818182,4,0.36363636363636365
2023,Arizona,12,9.0,0.75,9,0.75
2023,Missouri,12,8.0,0.6666666666666666,10,0.8333333333333334
2023,Temple,11,2.0,0.18181818181818182,2,0.18181818181818182
2023,Air Force,12,8.5,0.7083333333333334,8,0.6666666666666666
2023,Tulane,13,8.0,0.6153846153846154,10,0.7692307692307693
2023,Ole Miss,12,8.0,0.6666666666666666,10,0.8333333333333334
2023,Virginia Tech,13,8.5,0.6538461538461539,7,0.5384615384615384
2023,Wake Forest,11,3.5,0.3181818181818182,3,0.2727272727272727
2023,Washington State,11,5.5,0.5,4,0.36363636363636365
2023,Duke,12,7.5,0.625,7,0.5833333333333334
2023,Western Michigan,11,3.5,0.3181818181818182,3,0.2727272727272727
2023,Akron,11,3.0,0.2727272727272727,1,0.09090909090909091
2023,Louisville,13,7.0,0.5384615384615384,9,0.6923076923076923
2023,Washington,15,10.0,0.6666666666666666,14,0.9333333333333333
2023,Kansas State,12,9.5,0.7916666666666666,8,0.6666666666666666
2023,Northern Illinois,12,7.5,0.625,7,0.5833333333333334
2023,Georgia Tech,12,6.0,0.5,6,0.5
2023,Syracuse,12,5.0,0.4166666666666667,5,0.4166666666666667
2023,Georgia Southern,12,6.0,0.5,5,0.4166666666666667
2023,UAB,11,3.0,0.2727272727272727,3,0.2727272727272727
2023,Houston,12,3.5,0.2916666666666667,4,0.3333333333333333
2023,Florida Atlantic,11,4.5,0.4090909090909091,3,0.2727272727272727
2023,Memphis,12,8.0,0.6666666666666666,9,0.75
2023,Colorado State,11,4.0,0.36363636363636365,4,0.36363636363636365
2023,UTSA,13,9.0,0.6923076923076923,9,0.6923076923076923
2023,Troy,13,10.0,0.7692307692307693,10,0.7692307692307693
2023,Louisiana,12,6.5,0.5416666666666666,5,0.4166666666666667
2023,Boston College,12,5.5,0.4583333333333333,6,0.5
2023,Rice,12,5.0,0.4166666666666667,5,0.4166666666666667
2023,James Madison,12,8.0,0.6666666666666666,10,0.8333333333333334
2023,Old Dominion,12,5.0,0.4166666666666667,5,0.4166666666666667
2023,Southern Miss,11,2.5,0.22727272727272727,2,0.18181818181818182
2023,Clemson,12,8.0,0.6666666666666666,8,0.6666666666666666
2023,Navy,11,4.5,0.4090909090909091,4,0.36363636363636365
2023,Notre Dame,12,9.5,0.7916666666666666,9,0.75
2023,USC,13,7.0,0.5384615384615384,8,0.6153846153846154
2023,San José State,12,6.5,0.5416666666666666,6,0.5
2023,Stanford,11,2.5,0.22727272727272727,3,0.2727272727272727
2023,TCU,11,6.0,0.5454545454545454,4,0.36363636363636365
2023,UCLA,12,7.0,0.5833333333333334,7,0.5833333333333334
2023,Nevada,11,2.0,0.18181818181818182,2,0.18181818181818182
2023,Boise State,13,7.5,0.5769230769230769,7,0.5384615384615384
2023,Arizona State,11,3.5,0.3181818181818182,2,0.18181818181818182
2023,Oklahoma State,13,7.0,0.5384615384615384,9,0.6923076923076923
2023,Baylor,11,2.5,0.22727272727272727,2,0.18181818181818182
2023,San Diego State,11,4.0,0.36363636363636365,3,0.2727272727272727
2023,Texas Tech,12,6.0,0.5,6,0.5
2023,Oregon,13,11.5,0.8846153846153846,11,0.8461538461538461
2023,Tulsa,11,4.0,0.36363636363636365,3,0.2727272727272727
2023,Oregon State,12,8.0,0.6666666666666666,7,0.5833333333333334
2023,Pittsburgh,11,2.5,0.22727272727272727,2,0.18181818181818182
2023,Miami (OH),13,10.0,0.7692307692307693,10,0.7692307692307693
2023,App State,13,8.5,0.6538461538461539,8,0.6153846153846154
2023,Cincinnati,11,3.5,0.3181818181818182,2,0.18181818181818182
2023,Marshall,12,4.0,0.3333333333333333,5,0.4166666666666667
2023,UCF,12,5.5,0.4583333333333333,5,0.4166666666666667
2023,Texas State,12,7.5,0.625,7,0.5833333333333334
2023,Oklahoma,13,9.5,0.7307692307692307,10,0.7692307692307693
2023,Arkansas State,12,5.5,0.4583333333333333,5,0.4166666666666667
2023,Wyoming,12,6.5,0.5416666666666666,8,0.6666666666666666
2023,Ohio,12,8.0,0.6666666666666666,9,0.75
2023,South Alabama,12,7.0,0.5833333333333334,6,0.5
2024,Alabama,12,8.5,0.7083333333333334,8,0.6666666666666666
2024,Western Kentucky,13,7.0,0.5384615384615384,7,0.5384615384615384
2024,Florida,12,7.0,0.5833333333333334,7,0.5833333333333334
2024,Miami,12,9.0,0.75,9,0.75
2024,Georgia,13,9.0,0.6923076923076923,10,0.7692307692307693
2024,Clemson,13,8.5,0.6538461538461539,9,0.6923076923076923
2024,Kentucky,11,3.5,0.3181818181818182,3,0.2727272727272727
2024,Southern Miss,11,0.0,0.0,0,0.0
2024,Oklahoma,12,5.0,0.4166666666666667,5,0.4166666666666667
2024,Temple,12,3.5,0.2916666666666667,3,0.25
2024,South Carolina,12,8.0,0.6666666666666666,8,0.6666666666666666
2024,Old Dominion,12,6.5,0.5416666666666666,5,0.4166666666666667
2024,Texas,16,12.5,0.78125,13,0.8125
2024,Colorado State,12,6.5,0.5416666666666666,7,0.5833333333333334
2024,Texas A&M,12,7.0,0.5833333333333334,7,0.5833333333333334
2024,Notre Dame,16,13.5,0.84375,14,0.875
2024,Vanderbilt,12,6.0,0.5,6,0.5
2024,Virginia Tech,13,8.5,0.6538461538461539,6,0.46153846153846156
2024,LSU,12,7.0,0.5833333333333334,8,0.6666666666666666
2024,USC,13,7.5,0.5769230769230769,7,0.5384615384615384
2024,South Florida,12,6.0,0.5,6,0.5
2024,Oklahoma State,11,3.0,0.2727272727272727,2,0.18181818181818182
2024,Arkansas,12,7.0,0.5833333333333334,6,0.5
2024,Auburn,11,5.0,0.45454545454545453,4,0.36363636363636365
2024,California,12,6.5,0.5416666666666666,5,0.4166666666666667
2024,Ole Miss,12,10.5,0.875,9,0.75
2024,Middle Tennessee,11,1.5,0.13636363636363635,2,0.18181818181818182
2024,Arizona State,14,9.0,0.6428571428571429,11,0.7857142857142857
2024,Mississippi State,11,1.5,0.13636363636363635,1,0.09090909090909091
2024,Missouri,12,6.5,0.5416666666666666,9,0.75
2024,Buffalo,12,7.5,0.625,8,0.6666666666666666
2024,Houston,12,3.5,0.2916666666666667,4,0.3333333333333333
2024,NC State,12,5.5,0.4583333333333333,5,0.4166666666666667
2024,Tennessee,12,8.5,0.7083333333333334,9,0.75
2024,Michigan,13,6.0,0.46153846153846156,8,0.6153846153846154
2024,Wisconsin,11,4.5,0.4090909090909091,4,0.36363636363636365
2024,UAB,11,3.0,0.2727272727272727,2,0.18181818181818182
2024,New Mexico,11,4.5,0.4090909090909091,5,0.45454545454545453
2024,Wake Forest,11,3.5,0.3181818181818182,3,0.2727272727272727
2024,Toledo,12,6.5,0.5416666666666666,7,0.5833333333333334
2024,Boston College,12,6.0,0.5,6,0.5
2024,Tulane,13,7.5,0.5769230769230769,8,0.6153846153846154
2024,Kent State,11,0.5,0.045454545454545456,0,0.0
2024,UTSA,12,7.0,0.5833333333333334,6,0.5
2024,Georgia State,11,3.0,0.2727272727272727,2,0.18181818181818182
2024,Ohio,13,8.5,0.6538461538461539,10,0.7692307692307693
2024,UCLA,12,3.5,0.2916666666666667,5,0.4166666666666667
2024,Georgia Southern,12,6.5,0.5416666666666666,7,0.5833333333333334
2024,Akron,11,2.5,0.22727272727272727,3,0.2727272727272727
2024,UL Monroe,11,4.0,0.36363636363636365,4,0.36363636363636365
2024,Bowling Green,12,7.5,0.625,6,0.5
2024,South Alabama,12,7.0,0.5833333333333334,6,0.5
2024,UCF,11,4.0,0.36363636363636365,3,0.2727272727272727
2024,Massachusetts,10,1.5,0.15,0,0.0
2024,Ball State,11,3.0,0.2727272727272727,2,0.18181818181818182
2024,New Mexico State,11,2.5,0.22727272727272727,2,0.18181818181818182
2024,Louisiana Tech,12,5.5,0.4583333333333333,4,0.3333333333333333
2024,UTEP,11,3.0,0.2727272727272727,3,0.2727272727272727
2024,Florida State,11,2.0,0.18181818181818182,1,0.09090909090909091
2024,Georgia Tech,12,5.5,0.4583333333333333,6,0.5
2024,Louisville,12,8.5,0.7083333333333334,8,0.6666666666666666
2024,Minnesota,12,7.5,0.625,7,0.5833333333333334
2024,North Carolina,12,5.5,0.4583333333333333,5,0.4166666666666667
2024,Indiana,12,9.5,0.7916666666666666,10,0.8333333333333334
2024,Florida International,11,5.5,0.5,4,0.36363636363636365
2024,Maryland,11,3.0,0.2727272727272727,3,0.2727272727272727
2024,UConn,12,7.5,0.625,8,0.6666666666666666
2024,Fresno State,12,6.5,0.5416666666666666,5,0.4166666666666667
2024,Michigan State,11,3.5,0.3181818181818182,4,0.36363636363636365
2024,Florida Atlantic,11,3.5,0.3181818181818182,2,0.18181818181818182
2024,Nebraska,12,7.5,0.625,6,0.5
2024,Ohio State,16,14.0,0.875,14,0.875
2024,West Virginia,12,4.5,0.375,5,0.4166666666666667
2024,Penn State,16,13.0,0.8125,13,0.8125
2024,Hawai'i,10,3.5,0.35,3,0.3
2024,Western Michigan,12,5.0,0.4166666666666667,5,0.4166666666666667
2024,Illinois,12,7.0,0.5833333333333334,9,0.75
2024,Kansas,11,6.0,0.5454545454545454,4,0.36363636363636365
2024,Iowa,12,8.0,0.6666666666666666,7,0.5833333333333334
2024,Iowa State,13,8.0,0.6153846153846154,10,0.7692307692307693
2024,Colorado,12,8.0,0.6666666666666666,8,0.6666666666666666
2024,Oregon,13,10.0,0.7692307692307693,12,0.9230769230769231
2024,Boise State,13,10.0,0.7692307692307693,11,0.8461538461538461
2024,Rutgers,12,6.5,0.5416666666666666,6,0.5
2024,Utah State,11,3.5,0.3181818181818182,3,0.2727272727272727
2024,Washington,12,6.0,0.5,5,0.4166666666666667
2024,Eastern Michigan,11,4.5,0.4090909090909091,4,0.36363636363636365
2024,Central Michigan,11,3.0,0.2727272727272727,3,0.2727272727272727
2024,Troy,11,4.0,0.36363636363636365,3,0.2727272727272727
2024,Virginia,11,3.5,0.3181818181818182,4,0.36363636363636365
2024,Arkansas State,12,4.5,0.375,7,0.5833333333333334
2024,Nevada,12,4.0,0.3333333333333333,2,0.16666666666666666
2024,Oregon State,11,4.0,0.36363636363636365,4,0.36363636363636365
2024,Washington State,12,6.5,0.5416666666666666,7,0.5833333333333334
2024,Charlotte,11,3.5,0.3181818181818182,4,0.36363636363636365
2024,Northwestern,11,2.5,0.22727272727272727,3,0.2727272727272727
2024,Marshall,12,7.5,0.625,9,0.75
2024,Purdue,11,1.5,0.13636363636363635,0,0.0
2024,Northern Illinois,12,7.5,0.625,7,0.5833333333333334
2024,Miami (OH),14,8.5,0.6071428571428571,9,0.6428571428571429
2024,Stanford,11,3.0,0.2727272727272727,2,0.18181818181818182
2024,Navy,12,8.5,0.7083333333333334,9,0.75
2024,Duke,12,5.5,0.4583333333333333,8,0.6666666666666666
2024,Rice,11,3.5,0.3181818181818182,3,0.2727272727272727
2024,North Texas,12,5.5,0.4583333333333333,5,0.4166666666666667
2024,Army,13,10.5,0.8076923076923077,11,0.8461538461538461
2024,Liberty,11,6.5,0.5909090909090909,7,0.6363636363636364
2024,TCU,12,7.0,0.5833333333333334,8,0.6666666666666666
2024,Syracuse,12,6.5,0.5416666666666666,9,0.75
2024,Pittsburgh,12,6.0,0.5,6,0.5
2024,SMU,13,9.5,0.7307692307692307,10,0.7692307692307693
2024,BYU,12,9.0,0.75,10,0.8333333333333334
2024,UNLV,13,9.5,0.7307692307692307,10,0.7692307692307693
2024,App State,10,2.5,0.25,4,0.4
2024,Jacksonville State,14,9.5,0.6785714285714286,9,0.6428571428571429
2024,Cincinnati,11,5.5,0.5,4,0.36363636363636365
2024,San Diego State,11,2.5,0.22727272727272727,2,0.18181818181818182
2024,Memphis,12,8.0,0.6666666666666666,10,0.8333333333333334
2024,James Madison,12,8.5,0.7083333333333334,8,0.6666666666666666
2024,Coastal Carolina,12,4.0,0.3333333333333333,5,0.4166666666666667
2024,San José State,12,6.5,0.5416666666666666,6,0.5
2024,Louisiana,13,9.0,0.6923076923076923,9,0.6923076923076923
2024,Arizona,11,4.0,0.36363636363636365,3,0.2727272727272727
2024,Wyoming,11,3.5,0.3181818181818182,3,0.2727272727272727
2024,Kansas State,12,7.0,0.5833333333333334,8,0.6666666666666666
2024,Sam Houston,13,7.0,0.5384615384615384,10,0.7692307692307693
2024,Utah,11,6.0,0.5454545454545454,4,0.36363636363636365
2024,Baylor,12,7.5,0.625,7,0.5833333333333334
2024,Texas Tech,12,5.0,0.4166666666666667,7,0.5833333333333334
2024,Air Force,11,3.5,0.3181818181818182,4,0.36363636363636365
2024,Texas State,12,8.0,0.6666666666666666,7,0.5833333333333334
2024,Tulsa,11,2.0,0.18181818181818182,2,0.18181818181818182
2024,Kennesaw State,11,2.0,0.18181818181818182,2,0.18181818181818182
2024,East Carolina,12,6.0,0.5,7,0.5833333333333334
2025,Kansas State,11,7.0,0.6363636363636364,5,0.45454545454545453
2025,Iowa State,11,6.0,0.5454545454545454,7,0.6363636363636364
2025,Kansas,11,4.5,0.4090909090909091,4,0.36363636363636365
2025,Fresno State,12,7.0,0.5833333333333334,8,0.6666666666666666
2025,Western Kentucky,12,7.5,0.625,8,0.6666666666666666
2025,Sam Houston,12,1.5,0.125,2,0.16666666666666666
2025,Hawai'i,12,8.0,0.6666666666666666,8,0.6666666666666666
2025,Stanford,12,4.0,0.3333333333333333,4,0.3333333333333333
2025,South Florida,12,8.5,0.7083333333333334,8,0.6666666666666666
2025,Boise State,13,7.5,0.5769230769230769,8,0.6153846153846154
2025,Rutgers,11,4.0,0.36363636363636365,4,0.36363636363636365
2025,Ohio,12,7.0,0.5833333333333334,8,0.6666666666666666
2025,NC State,12,6.5,0.5416666666666666,7,0.5833333333333334
2025,East Carolina,12,8.0,0.6666666666666666,8,0.6666666666666666
2025,Akron,11,3.5,0.3181818181818182,4,0.36363636363636365
2025,Wyoming,11,3.5,0.3181818181818182,3,0.2727272727272727
2025,UCF,11,4.0,0.36363636363636365,4,0.36363636363636365
2025,Jacksonville State,13,7.5,0.5769230769230769,8,0.6153846153846154
2025,Minnesota,12,5.5,0.4583333333333333,7,0.5833333333333334
2025,Buffalo,11,4.5,0.4090909090909091,4,0.36363636363636365
2025,Cincinnati,12,6.0,0.5,6,0.5
2025,Nebraska,12,5.0,0.4166666666666667,6,0.5
2025,Wisconsin,12,3.5,0.2916666666666667,4,0.3333333333333333
2025,Miami (OH),13,7.0,0.5384615384615384,6,0.46153846153846156
2025,Michigan State,11,3.5,0.3181818181818182,3,0.2727272727272727
2025,Western Michigan,13,8.0,0.6153846153846154,9,0.6923076923076923
2025,Charlotte,11,0.0,0.0,0,0.0
2025,App State,12,5.0,0.4166666666666667,4,0.3333333333333333
2025,Wake Forest,12,6.5,0.5416666666666666,8,0.6666666666666666
2025,Kennesaw State,13,6.5,0.5,9,0.6923076923076923
2025,Colorado,12,4.0,0.3333333333333333,3,0.25
2025,Georgia Tech,12,7.0,0.5833333333333334,8,0.6666666666666666
2025,Baylor,11,4.5,0.4090909090909091,4,0.36363636363636365
2025,Auburn,11,7.0,0.6363636363636364,4,0.36363636363636365
2025,UNLV,13,8.0,0.6153846153846154,9,0.6923076923076923
2025,San José State,11,3.0,0.2727272727272727,2,0.18181818181818182
2025,Central Michigan,12,6.5,0.5416666666666666,6,0.5
2025,Southern Miss,12,5.5,0.4583333333333333,6,0.5
2025,Mississippi State,12,4.5,0.375,4,0.3333333333333333
2025,Purdue,11,2.5,0.22727272727272727,1,0.09090909090909091
2025,Ball State,11,2.5,0.22727272727272727,3,0.2727272727272727
2025,Tennessee,12,7.5,0.625,7,0.5833333333333334
2025,Syracuse,11,1.5,0.13636363636363635,2,0.18181818181818182
2025,Tulane,14,8.5,0.6071428571428571,11,0.7857142857142857
2025,Northwestern,12,6.0,0.5,6,0.5
2025,Ohio State,13,11.0,0.8461538461538461,11,0.8461538461538461
2025,Texas,13,9.5,0.7307692307692307,10,0.7692307692307693
2025,Maryland,11,4.5,0.4090909090909091,3,0.2727272727272727
2025,Florida Atlantic,11,3.0,0.2727272727272727,3,0.2727272727272727
2025,Kentucky,11,4.0,0.36363636363636365,4,0.36363636363636365
2025,Toledo,12,9.0,0.75,7,0.5833333333333334
2025,Indiana,15,13.0,0.8666666666666667,15,1.0
2025,Old Dominion,12,8.5,0.7083333333333334,9,0.75
2025,Penn State,12,8.0,0.6666666666666666,6,0.5
2025,Nevada,11,3.0,0.2727272727272727,2,0.18181818181818182
2025,Georgia,13,10.0,0.7692307692307693,11,0.8461538461538461
2025,Marshall,11,5.5,0.5,4,0.36363636363636365
2025,Massachusetts,11,0.5,0.045454545454545456,0,0.0
2025,Temple,11,4.0,0.36363636363636365,4,0.36363636363636365
2025,Florida State,11,6.0,0.5454545454545454,4,0.36363636363636365
2025,Alabama,14,8.5,0.6071428571428571,10,0.7142857142857143
2025,Virginia,13,9.0,0.6923076923076923,10,0.7692307692307693
2025,Coastal Carolina,12,5.0,0.4166666666666667,5,0.4166666666666667
2025,Texas A&M,12,8.5,0.7083333333333334,10,0.8333333333333334
2025,UTSA,12,7.0,0.5833333333333334,6,0.5
2025,USC,13,9.0,0.6923076923076923,9,0.6923076923076923
2025,Missouri State,12,5.0,0.4166666666666667,6,0.5
2025,Michigan,13,7.5,0.5769230769230769,9,0.6923076923076923
2025,New Mexico,12,7.0,0.5833333333333334,8,0.6666666666666666
2025,Utah State,12,5.5,0.4583333333333333,5,0.4166666666666667
2025,UTEP,11,2.5,0.22727272727272727,1,0.09090909090909091
2025,Clemson,12,7.0,0.5833333333333334,6,0.5
2025,LSU,12,6.5,0.5416666666666666,6,0.5
2025,Ole Miss,14,10.0,0.7142857142857143,12,0.8571428571428571
2025,Georgia State,11,1.0,0.09090909090909091,0,0.0
2025,Louisiana,12,4.5,0.375,5,0.4166666666666667
2025,Rice,12,3.5,0.2916666666666667,4,0.3333333333333333
2025,Texas State,12,7.5,0.625,6,0.5
2025,Eastern Michigan,11,3.5,0.3181818181818182,4,0.36363636363636365
2025,Georgia Southern,12,4.5,0.375,6,0.5
2025,Arizona,12,8.0,0.6666666666666666,8,0.6666666666666666
2025,Oregon State,11,2.0,0.18181818181818182,1,0.09090909090909091
2025,California,12,5.0,0.4166666666666667,6,0.5
2025,UCLA,12,3.5,0.2916666666666667,3,0.25
2025,Utah,12,10.0,0.8333333333333334,10,0.8333333333333334
2025,Washington,12,8.0,0.6666666666666666,8,0.6666666666666666
2025,Colorado State,11,2.0,0.18181818181818182,1,0.09090909090909091
2025,South Carolina,11,4.0,0.36363636363636365,3,0.2727272727272727
2025,Virginia Tech,11,1.5,0.13636363636363635,2,0.18181818181818182
2025,Miami,15,11.5,0.7666666666666667,12,0.8
2025,Notre Dame,12,11.0,0.9166666666666666,10,0.8333333333333334
2025,North Carolina,11,4.0,0.36363636363636365,3,0.2727272727272727
2025,TCU,12,7.0,0.5833333333333334,8,0.6666666666666666
2025,Louisville,12,8.0,0.6666666666666666,8,0.6666666666666666
2025,James Madison,13,10.0,0.7692307692307693,11,0.8461538461538461
2025,Northern Illinois,11,3.5,0.3181818181818182,2,0.18181818181818182
2025,SMU,12,8.5,0.7083333333333334,8,0.6666666666666666
2025,Pittsburgh,12,8.0,0.6666666666666666,7,0.5833333333333334
2025,Iowa,12,8.5,0.7083333333333334,8,0.6666666666666666
2025,Duke,13,7.0,0.5384615384615384,8,0.6153846153846154
2025,Illinois,12,6.5,0.5416666666666666,8,0.6666666666666666
2025,Liberty,11,4.5,0.4090909090909091,3,0.2727272727272727
2025,Texas Tech,13,11.5,0.8846153846153846,11,0.8461538461538461
2025,Kent State,11,3.5,0.3181818181818182,4,0.36363636363636365
2025,Florida International,12,5.5,0.4583333333333333,6,0.5
2025,UConn,12,7.5,0.625,8,0.6666666666666666
2025,Troy,13,6.0,0.46153846153846156,7,0.5384615384615384
2025,Oregon,14,11.0,0.7857142857142857,12,0.8571428571428571
2025,Oklahoma State,11,2.0,0.18181818181818182,0,0.0
2025,Delaware,12,5.0,0.4166666666666667,6,0.5
2025,Bowling Green,11,4.0,0.36363636363636365,3,0.2727272727272727
2025,Missouri,12,8.0,0.6666666666666666,7,0.5833333333333334
2025,North Texas,13,9.5,0.7307692307692307,11,0.8461538461538461
2025,Navy,12,7.5,0.625,10,0.8333333333333334
2025,UAB,11,2.0,0.18181818181818182,3,0.2727272727272727
2025,West Virginia,11,3.5,0.3181818181818182,3,0.2727272727272727
2025,Middle Tennessee,11,4.0,0.36363636363636365,3,0.2727272727272727
2025,Florida,11,3.0,0.2727272727272727,3,0.2727272727272727
2025,Arkansas,11,4.0,0.36363636363636365,1,0.09090909090909091
2025,Arkansas State,12,6.0,0.5,6,0.5
2025,Army,12,7.0,0.5833333333333334,7,0.5833333333333334
2025,South Alabama,11,3.5,0.3181818181818182,3,0.2727272727272727
2025,Houston,12,6.5,0.5416666666666666,9,0.75
2025,Memphis,12,7.5,0.625,7,0.5833333333333334
2025,Boston College,11,2.5,0.22727272727272727,1,0.09090909090909091
2025,Vanderbilt,12,8.5,0.7083333333333334,9,0.75
2025,Louisiana Tech,12,7.5,0.625,7,0.5833333333333334
2025,Oklahoma,12,7.5,0.625,9,0.75
2025,Arizona State,12,6.0,0.5,7,0.5833333333333334
2025,UL Monroe,11,2.0,0.18181818181818182,2,0.18181818181818182
2025,New Mexico State,11,4.0,0.36363636363636365,3,0.2727272727272727
2025,Tulsa,11,3.5,0.3181818181818182,3,0.2727272727272727
2025,BYU,13,9.0,0.6923076923076923,11,0.8461538461538461
2025,Washington State,12,8.0,0.6666666666666666,6,0.5
2025,San Diego State,12,8.5,0.7083333333333334,8,0.6666666666666666
2025,Air Force,11,4.0,0.36363636363636365,3,0.2727272727272727
