team,roster_position,broad_group,unit,depth,player,class,is_transfer,redshirt
Florida International,NB,CB,DEF,1,Da'Vontae Floyd,SO,True,True
Florida International,NB,CB,DEF,2,DeAndre Boykins,SR,True,True
Florida State,WR-X,WR,OFF,1,Duce Robinson,SR,True,False
Florida State,WR-X,WR,OFF,2,Tae'Shaun Gelsey,FR,False,True
Florida State,WR-Z,WR,OFF,1,Micahi Danzy,SO,False,True
Florida State,WR-Z,WR,OFF,2,Devin Carter,FR,False,False
Florida State,WR-Z,WR,OFF,3,Teriq Mallory,FR,False,True
Florida State,WR-SL,WR,OFF,1,Jayvan Boggs,SO,False,False
Florida State,WR-SL,WR,OFF,2,Jasen Lopez,FR,False,False
Florida State,LT,OL,OFF,1,Xavier Chaplin,SR,True,True
Florida State,LT,OL,OFF,2,Jonathan Daniels,SO,False,True
Florida State,LG,OL,OFF,1,Paul Bowling,SO,True,False
Florida State,C,OL,OFF,1,Bradyn Joiner,JR,True,True
Florida State,C,OL,OFF,2,Chavez Thompson,FR,False,True
Florida State,RG,OL,OFF,1,André Otto,JR,False,True
Florida State,RG,OL,OFF,2,Jayden Todd,SO,False,True
Florida State,RT,OL,OFF,1,Nate Pabst,SR,True,True
Florida State,RT,OL,OFF,2,Chimdia Nwaiwu,JR,True,True
Florida State,TE,TE,OFF,1,Desirrio Riles,SR,True,False
Florida State,TE,TE,OFF,2,Landen Thomas,JR,False,False
Florida State,TE,TE,OFF,3,Chase Loftin,FR,False,True
Florida State,QB,QB,OFF,1,Ashton Daniels,SR,True,True
Florida State,QB,QB,OFF,2,Kevin Sperry,FR,False,True
Florida State,QB,QB,OFF,3,Malachi Marshall,JR,True,False
Florida State,RB,RB,OFF,1,Quintrevion Wisner,SR,True,False
Florida State,RB,RB,OFF,2,Ousmane Kromah,SO,False,False
Florida State,RB,RB,OFF,3,Samuel Singleton Jr.,JR,False,True
Florida State,DE,EDGE,DEF,1,Mandrell Desir,SO,False,False
Florida State,DE,EDGE,DEF,2,Darryll Desir,SO,False,False
Florida State,DE,EDGE,DEF,3,Deamontae Diggs,SR,True,True
Florida State,NT,DT,DEF,1,Kevin Wynn,FR,False,True
Florida State,NT,DT,DEF,2,Jordan Sanders,SR,True,True
Florida State,DT,DT,DEF,1,Daniel Lyons,SR,False,True
Florida State,DT,DT,DEF,2,Deante McCray,SR,True,True
Florida State,DT,DT,DEF,3,Tylon Lee,FR,False,True
Florida State,JACK,EDGE,DEF,1,Rylan Kennedy,SR,True,False
Florida State,JACK,EDGE,DEF,2,Jalen Anderson,JR,True,False
Florida State,WLB,LB,DEF,1,Mikai Gbayor,SR,True,True
Florida State,WLB,LB,DEF,2,Blake Nichelson,SR,False,False
Florida State,WLB,LB,DEF,3,Caleb LaVallee,JR,True,True
Florida State,MLB,LB,DEF,1,Chris Jones,JR,True,False
Florida State,MLB,LB,DEF,2,Omar Graham Jr.,SR,False,True
Florida State,MLB,LB,DEF,3,Noah LaVallee,FR,False,False
Florida State,LCB,CB,DEF,1,Nehemiah Chandler,SO,True,True
Florida State,LCB,CB,DEF,2,Charles Lester III,SO,False,True
Florida State,LCB,CB,DEF,3,Ricky Knight III,SO,False,True
Florida State,SS,SAF,DEF,1,Ashlynd Barker,SR,True,True
Florida State,SS,SAF,DEF,2,Tre Bell III,FR,False,False
Florida State,SS,SAF,DEF,3,Max Redmon,FR,False,True
Florida State,FS,SAF,DEF,1,CJ Richard Jr.,SO,True,True
Florida State,FS,SAF,DEF,2,K.J. Kirkland,JR,False,True
Florida State,FS,SAF,DEF,3,Donny Hiebert,SR,False,False
Florida State,RCB,CB,DEF,1,Ja'Bril Rawls,JR,False,True
Florida State,RCB,CB,DEF,2,Quindarrius Jones,SR,False,False
Florida State,RCB,CB,DEF,3,Jamari Howard,SO,False,True
Florida State,NB,CB,DEF,1,Ma'Khi Jones,SO,True,False
Florida State,NB,CB,DEF,2,Karson Hobbs,JR,True,False
Florida State,NB,CB,DEF,3,Jarvis Boatwright Jr.,SO,True,True
Fresno State,WR-X,WR,OFF,1,Josiah Freeman,SR,True,True
Fresno State,WR-X,WR,OFF,2,Harold Duvall,SO,False,False
Fresno State,WR-Z,WR,OFF,1,Ezekiel Avit,JR,True,True
Fresno State,WR-Z,WR,OFF,2,Jayon Farrar,SR,True,False
Fresno State,WR-Z,WR,OFF,3,Xavier Owens,FR,False,False
Fresno State,WR-SL,WR,OFF,1,Jahlil McClain,JR,True,True
Fresno State,WR-SL,WR,OFF,2,Jordan Malau'ulu,SO,False,True
Fresno State,WR-SL,WR,OFF,3,Keynan Cotton,FR,False,True
Fresno State,LT,OL,OFF,1,Brayden Walton,SO,False,False
Fresno State,LT,OL,OFF,2,Marsel Akins,SO,False,True
Fresno State,LT,OL,OFF,3,Bode Stoddard,SO,True,False
Fresno State,LG,OL,OFF,1,Edward Fonua,SR,True,True
Fresno State,LG,OL,OFF,2,Gino Quinones,SR,True,True
Fresno State,C,OL,OFF,1,Braylan Henderson,SR,True,False
Fresno State,C,OL,OFF,2,Ben Baker,SO,False,True
Fresno State,C,OL,OFF,3,Oscar Weigel,SO,True,True
Fresno State,RG,OL,OFF,1,Marquise Thorpe-Taylor,SO,True,True
Fresno State,RG,OL,OFF,2,Jonah Leaupepetele,FR,False,True
Fresno State,RG,OL,OFF,3,Pat Barnett,SR,True,True
Fresno State,RT,OL,OFF,1,Rolan Fullwood,SR,False,True
Fresno State,RT,OL,OFF,2,Kyson Van Vugt,SR,True,True
Fresno State,TE,TE,OFF,1,Brock Lium,JR,False,True
Fresno State,TE,TE,OFF,2,Jake Appleget,SR,True,True
Fresno State,TE,TE,OFF,3,Dallas Gaius-Anyaegbu,FR,False,False
Fresno State,QB,QB,OFF,1,Khristian Martin,SO,True,True
Fresno State,QB,QB,OFF,2,Jayden Mandal,JR,False,True
Fresno State,QB,QB,OFF,3,Jonathan Craft,FR,False,True
Fresno State,RB,RB,OFF,1,Bryson Donelson,JR,False,False
Fresno State,RB,RB,OFF,2,Rayshon Luke,SR,True,True
Fresno State,RB,RB,OFF,3,Brandon Ramirez,JR,False,True
Fresno State,LDE,EDGE,DEF,1,Jahzon Jacks,SR,False,True
Fresno State,LDE,EDGE,DEF,2,Merhauti Xepera,SR,False,True
Fresno State,LDE,EDGE,DEF,3,Noah Yeh,JR,True,True
Fresno State,LDT,DT,DEF,1,Deijon Laffitte,JR,True,True
Fresno State,LDT,DT,DEF,2,Auckland Asiata,JR,False,True
Fresno State,LDT,DT,DEF,3,Jairus Satele,SR,True,True
Fresno State,RDT,DT,DEF,1,Martin Owusu,JR,True,True
Fresno State,RDT,DT,DEF,2,Mordecai Hines,JR,False,True
Fresno State,RDT,DT,DEF,3,Logan Goodspeed,SO,True,True
Fresno State,RDE,EDGE,DEF,1,Sione Noa,SR,False,True
Fresno State,RDE,EDGE,DEF,2,Dylan Hampsten,JR,True,True
Fresno State,RDE,EDGE,DEF,3,Micah Mosley,SO,True,False
Fresno State,WLB,LB,DEF,1,K'vion Thunderbird,JR,True,True
Fresno State,WLB,LB,DEF,2,Logan Studt,SO,False,True
Fresno State,WLB,LB,DEF,3,Lucas Blumling,FR,False,True
Fresno State,MLB,LB,DEF,1,Tytus Khajavi,SO,False,True
Fresno State,MLB,LB,DEF,2,Justin Johnson,JR,False,True
Fresno State,MLB,LB,DEF,3,Tommy Nix,SO,False,True
Fresno State,LCB,CB,DEF,1,Jomarion Briggs,SR,False,True
Fresno State,LCB,CB,DEF,2,Andre Cobb,SR,True,True
Fresno State,LCB,CB,DEF,3,Cam Cole,SO,False,True
Fresno State,SS,SAF,DEF,1,Ryan Wilson,SR,True,True
Fresno State,SS,SAF,DEF,2,RJ Regan,SR,True,True
Fresno State,SS,SAF,DEF,3,Taylor Powell,SO,True,True
Fresno State,FS,SAF,DEF,1,Ethan Tierney,JR,True,True
Fresno State,FS,SAF,DEF,2,Croix Stewart,SR,True,True
Fresno State,FS,SAF,DEF,3,Jaden Carrillo,JR,False,True
Fresno State,RCB,CB,DEF,1,Kiontre Harris,SO,False,True
Fresno State,RCB,CB,DEF,2,Loyall Mouzon,SO,False,True
Fresno State,RCB,CB,DEF,3,Preston Okafor,SO,True,True
Fresno State,NB,CB,DEF,1,Simeon Harris,SR,True,True
Fresno State,NB,CB,DEF,2,Tyger Canales,FR,False,True
Fresno State,NB,CB,DEF,3,Isaiah Lucero,FR,False,False
Georgia,WR-X,WR,OFF,1,Isiah Canion,JR,True,False
Georgia,WR-X,WR,OFF,2,CJ Wiley,SO,False,False
Georgia,WR-X,WR,OFF,3,Thomas Blackshear,FR,False,True
Georgia,WR-Z,WR,OFF,1,London Humphreys,SR,True,False
Georgia,WR-Z,WR,OFF,2,Talyn Taylor,FR,False,True
Georgia,WR-Z,WR,OFF,3,Landon Roldan,SO,False,False
Georgia,WR-SL,WR,OFF,1,Sacovie White-Helton,SO,False,True
Georgia,WR-SL,WR,OFF,2,Kaiden Prothro,FR,False,False
Georgia,WR-SL,WR,OFF,3,Dallas Dickerson,FR,False,False
Georgia,LT,OL,OFF,1,Earnest Greene III,SR,False,True
Georgia,LT,OL,OFF,2,Ekene Ogboko,FR,False,False
Georgia,LT,OL,OFF,3,Dennis Uzochukwu,FR,False,True
Georgia,LG,OL,OFF,1,Dontrell Glover,SO,False,False
Georgia,LG,OL,OFF,2,Daniel Calhoun,SO,False,True
Georgia,LG,OL,OFF,3,Graham Houston,FR,False,False
Georgia,C,OL,OFF,1,Drew Bobo,SR,False,True
Georgia,C,OL,OFF,2,Cortez Smith,FR,False,True
Georgia,C,OL,OFF,3,Malachi Toliver,SO,False,True
Georgia,RG,OL,OFF,1,Zykie Helton,FR,False,False
Georgia,RG,OL,OFF,2,Michael Uini,SO,False,True
Georgia,RG,OL,OFF,3,Marcus Harrison,SO,False,True
Georgia,RT,OL,OFF,1,Juan Gaston,SO,False,False
Georgia,RT,OL,OFF,2,Jahzare Jackson,JR,False,False
Georgia,RT,OL,OFF,3,TyQuez Richardson,SO,True,True
Georgia,TE,TE,OFF,1,Lawson Luckie,SR,False,False
Georgia,TE,TE,OFF,2,Jaden Reddell,SO,False,True
Georgia,TE,TE,OFF,3,Ethan Barbour,FR,False,True
Georgia,QB,QB,OFF,1,Gunner Stockton,SR,False,True
Georgia,QB,QB,OFF,2,Ryan Puglisi,SO,False,True
Georgia,QB,QB,OFF,3,Ryan Montgomery,FR,False,True
Georgia,RB,RB,OFF,1,Nate Frazier,JR,False,False
Georgia,RB,RB,OFF,2,Chauncey Bowens,SO,False,True
Georgia,RB,RB,OFF,3,Dante Dowdell,SR,True,False
Georgia,DE,EDGE,DEF,1,Gabe Harris Jr.,SR,False,False
Georgia,DE,EDGE,DEF,2,Joseph Jonah-Ajonye,SO,False,True
Georgia,DE,EDGE,DEF,3,JJ Hanne,SO,False,False
Georgia,NT,DT,DEF,1,Jordan Hall,JR,False,True
Georgia,NT,DT,DEF,2,Xzavier McLeod,JR,True,True
Georgia,NT,DT,DEF,3,Nnamdi Ogboko,SO,False,True
Georgia,DT,DT,DEF,1,Elijah Griffin,SO,False,False
Georgia,DT,DT,DEF,2,Josh Horton,JR,True,True
Georgia,DT,DT,DEF,3,London Seymour,FR,False,True
Georgia,JACK,EDGE,DEF,1,Quintavius Johnson,JR,False,False
Georgia,JACK,EDGE,DEF,2,Amaris Williams,JR,True,False
Georgia,JACK,EDGE,DEF,3,Chase Linton,FR,False,True
Georgia,MAC,LB,DEF,1,Raylen Wilson,SR,False,False
Georgia,MAC,LB,DEF,2,Justin Williams,JR,False,False
Georgia,MAC,LB,DEF,3,AJ Kruah,FR,False,True
Georgia,MONEY,CB,DEF,1,Chris Cole,JR,False,False
Georgia,MONEY,CB,DEF,2,Zayden Walker,SO,False,False
Georgia,MONEY,CB,DEF,3,Terrell Foster,SR,False,True
Georgia,LCB,CB,DEF,1,Ellis Robinson IV,SO,False,True
Georgia,LCB,CB,DEF,2,Braylon Conley,SO,True,True
Georgia,LCB,CB,DEF,3,Jontae Gilbert,FR,False,True
Georgia,SS,SAF,DEF,1,Ja'Marley Riddle,JR,True,False
Georgia,SS,SAF,DEF,2,Rasean Dinkins,SO,False,False
Georgia,SS,SAF,DEF,3,Daniel Okonkwo,FR,False,True
Georgia,FS,SAF,DEF,1,KJ Bolden,JR,False,False
Georgia,FS,SAF,DEF,2,Zion Branch,SR,True,True
Georgia,FS,SAF,DEF,3,Todd Robinson,FR,False,True
Georgia,RCB,CB,DEF,1,Demello Jones,SO,False,True
Georgia,RCB,CB,DEF,2,Gentry Williams,SR,True,True
Georgia,RCB,CB,DEF,3,Caden Harris,FR,False,False
Georgia,NB,CB,DEF,1,Khalil Barnes,SR,True,False
Georgia,NB,CB,DEF,2,Kyron Jones,JR,False,True
Georgia,NB,CB,DEF,3,Tyriq Green,FR,False,False
Georgia Southern,WR-X,WR,OFF,1,Marcus Sanders Jr.,SR,False,False
Georgia Southern,WR-Z,WR,OFF,1,Camden Brown,SR,True,False
Georgia Southern,WR-Y,WR,OFF,1,Taylor Bradshaw,SO,False,True
Georgia Southern,WR-Y,WR,OFF,2,Antavious Murphy,FR,False,True
Georgia Southern,WR-H,WR,OFF,1,Dalen Cobb,SR,False,False
Georgia Southern,WR-H,WR,OFF,2,Peyton Plott,FR,False,False
Georgia Southern,LT,OL,OFF,2,Matthew Williams,SO,False,True
Georgia Southern,LG,OL,OFF,1,Pichon Wimbley,SR,False,False
Georgia Southern,LG,OL,OFF,2,Ty Furnish,SR,True,True
Georgia Southern,C,OL,OFF,2,Chance Carroll,SR,True,True
Georgia Southern,RG,OL,OFF,2,Ethan Williams,SO,False,True
Georgia Southern,RT,OL,OFF,2,Colin Alexander,FR,False,True
Georgia Southern,TE,TE,OFF,1,Ahmon Green,SR,True,True
Georgia Southern,TE,TE,OFF,2,JP Mikhael,SO,False,True
Georgia Southern,QB,QB,OFF,2,Turner Helton,JR,True,True
Georgia Southern,RB,RB,OFF,1,OJ Arnold,SR,False,False
Georgia Southern,RB,RB,OFF,2,David Mbadinga,JR,False,False
Georgia Southern,RB,RB,OFF,3,Terrance Gibbs,JR,False,True
Georgia Southern,LDE,EDGE,DEF,1,Jacob Ferguson,SR,True,True
Georgia Southern,LDE,EDGE,DEF,2,MJ Stroud,JR,False,True
Georgia Southern,LDE,EDGE,DEF,3,Eli Anders,FR,False,True
Georgia Southern,LDT,DT,DEF,2,Elijah Fears,FR,False,False
Georgia Southern,RDT,DT,DEF,1,Caleb Moore,SO,True,False
Georgia Southern,RDT,DT,DEF,2,Uche Iloh,FR,True,True
Georgia Southern,RDE,EDGE,DEF,2,Kebba Secka,SO,False,True
Georgia Southern,WLB,LB,DEF,1,Brendan Harrington,SR,True,True
Georgia Southern,WLB,LB,DEF,2,CJ Allen Jr.,FR,False,True
Georgia Southern,MLB,LB,DEF,1,Brandon Tyson,JR,True,True
Georgia Southern,MLB,LB,DEF,2,Holden Trice,SO,False,True
Georgia Southern,MLB,LB,DEF,3,Jacob Hammonds,JR,False,True
Georgia Southern,LCB,CB,DEF,1,Tracy Hill Jr.,JR,True,True
Georgia Southern,LCB,CB,DEF,2,AJ Brown Sr.,SO,True,True
Georgia Southern,SS,SAF,DEF,1,Justin Meyers,SR,False,True
Georgia Southern,SS,SAF,DEF,2,Devin Collier,FR,False,True
Georgia Southern,SS,SAF,DEF,3,Chris Crouch,SR,True,True
Georgia Southern,FS,SAF,DEF,2,Prince Green III,SR,True,True
Georgia Southern,RCB,CB,DEF,1,Jaquari Brown,FR,False,True
Georgia Southern,RCB,CB,DEF,2,Fabo Chaney,FR,False,False
Georgia Southern,NB,CB,DEF,1,Dorrian Smith,SR,True,True
Georgia Southern,NB,CB,DEF,2,Phillip Gladney,FR,False,True
Georgia State,WR-X,WR,OFF,1,Kyle Washington,SO,False,False
Georgia State,WR-X,WR,OFF,2,Jaylin Marshall,SR,True,True
Georgia State,WR-X,WR,OFF,3,Rodshaun Dorsey,JR,True,True
Georgia State,WR-Z,WR,OFF,1,Derrick Avery Jr.,SO,False,False
Georgia State,WR-Z,WR,OFF,2,Owen Dupree,JR,True,True
Georgia State,WR-Z,WR,OFF,3,Keron Milton,SO,False,True
Georgia State,WR-SL,WR,OFF,1,DJ Riles,SR,True,True
Georgia State,WR-SL,WR,OFF,2,Chase Allen-Jackman,SR,True,False
Georgia State,WR-SL,WR,OFF,3,Isaiah Stone,JR,True,True
Georgia State,LT,OL,OFF,1,Jordan Brown,SR,True,True
Georgia State,LG,OL,OFF,1,Donovan Funsch,JR,False,False
Georgia State,LG,OL,OFF,2,Gage Stanaland,JR,True,True
Georgia State,LG,OL,OFF,3,Aidan Andrews,FR,False,True
Georgia State,C,OL,OFF,1,Tyhler Williams,SR,True,True
Georgia State,C,OL,OFF,2,Marcus Mascoll,SO,True,True
Georgia State,RG,OL,OFF,1,Deandre Duffus,JR,True,True
Georgia State,RG,OL,OFF,2,Pherleski Martin,FR,False,True
Georgia State,RT,OL,OFF,1,Kelton Smith,JR,True,True
Georgia State,RT,OL,OFF,2,Deylin Hasert,SR,True,True
Georgia State,TE,TE,OFF,1,Grant Hollier,SO,False,False
Georgia State,TE,TE,OFF,2,Wesley Campbell VI,SR,True,True
Georgia State,TE,TE,OFF,3,Avion McBride,SR,False,True
Georgia State,QB,QB,OFF,1,Cameran Brown,SR,True,True
Georgia State,QB,QB,OFF,2,Ayden Pereira,SR,True,True
Georgia State,QB,QB,OFF,3,TJ Stanley,FR,False,True
Georgia State,RB,RB,OFF,1,Savion Hart,SO,True,True
Georgia State,RB,RB,OFF,2,Lanear McCrary Jr.,JR,True,True
Georgia State,RB,RB,OFF,3,Jaylen Poe,JR,True,True
Georgia State,DE,EDGE,DEF,1,Jabriel Rhodes-Nelson,SR,True,False
Georgia State,DE,EDGE,DEF,2,Kelze Howard,JR,True,True
Georgia State,DE,EDGE,DEF,3,Richard Kramer,JR,True,False
Georgia State,NT,DT,DEF,1,AJ Vaughns,SR,True,True
Georgia State,NT,DT,DEF,2,Alex Mullings,SO,False,False
Georgia State,NT,DT,DEF,3,Samuel Chukwurah,JR,True,False
Georgia State,DT,DT,DEF,1,Mandjou Berte,SR,True,False
Georgia State,DT,DT,DEF,2,Tyrese Cathey,SO,True,True
Georgia State,DT,DT,DEF,3,Jalen Jordan,SR,True,True
Georgia State,JACK,EDGE,DEF,1,Kelan Butler,SO,False,False
Georgia State,JACK,EDGE,DEF,2,Xavier Esquillien,SR,True,False
Georgia State,JACK,EDGE,DEF,3,Zion Lawson,FR,False,True
Georgia State,WLB,LB,DEF,1,Coby Owens,JR,True,False
Georgia State,WLB,LB,DEF,2,Eric Butler Jr.,JR,True,False
Georgia State,WLB,LB,DEF,3,Chandler Covington,SO,False,False
Georgia State,MLB,LB,DEF,1,Jaydon Hood,SR,True,True
Georgia State,MLB,LB,DEF,2,Ryan Green,SR,True,True
Georgia State,MLB,LB,DEF,3,Jaden Kelly,SR,True,True
Georgia State,LCB,CB,DEF,1,Deuce Walker,JR,False,False
Georgia State,LCB,CB,DEF,2,Toby Bolton,SR,True,False
Georgia State,LCB,CB,DEF,3,Braylon Alexander,SR,True,True
Georgia State,SS,SAF,DEF,1,Eric Lee,SR,True,False
Georgia State,SS,SAF,DEF,2,Keenan Nelson,SR,True,True
Georgia State,SS,SAF,DEF,3,Joseph Holt,FR,False,True
Georgia State,FS,SAF,DEF,1,Tre Mittman,JR,True,False
Georgia State,FS,SAF,DEF,2,Donovan Faria,SO,True,False
Georgia State,FS,SAF,DEF,3,Ty Snead,FR,False,True
Georgia State,RCB,CB,DEF,1,Darius Johnson Jr.,SR,True,True
Georgia State,RCB,CB,DEF,2,Tyson McCrary,SO,False,False
Georgia State,NB,CB,DEF,1,Derrick Maxey III,JR,True,True
Georgia State,NB,CB,DEF,2,Demonte Gaston,SR,True,True
Georgia Tech,WR-X,WR,OFF,1,Isaiah Fuhrmann,JR,True,False
Georgia Tech,WR-X,WR,OFF,2,Jaiven Plummer,SR,True,True
Georgia Tech,WR-X,WR,OFF,3,Cal Faulkner,FR,False,True
Georgia Tech,WR-Z,WR,OFF,1,Dalen Penson,SO,False,False
Georgia Tech,WR-Z,WR,OFF,2,Debron Gatling,SO,True,True
Georgia Tech,WR-Z,WR,OFF,3,Evan Haynes,FR,False,True
Georgia Tech,WR-SL,WR,OFF,1,Jordan Allen,SO,False,False
Georgia Tech,WR-SL,WR,OFF,2,Chris Elko,JR,False,True
Georgia Tech,WR-SL,WR,OFF,3,Rahkeem Smith,SR,True,True
Georgia Tech,LT,OL,OFF,1,Ethan Mackenny,JR,False,True
Georgia Tech,LT,OL,OFF,2,Josh Petty,SO,False,False
Georgia Tech,LT,OL,OFF,3,Jordan Floyd,SO,False,True
Georgia Tech,LG,OL,OFF,1,Kevin Peay Jr.,FR,False,True
Georgia Tech,LG,OL,OFF,2,Courtlin Heard,FR,False,False
Georgia Tech,LG,OL,OFF,3,Xavier Canales,FR,False,True
Georgia Tech,C,OL,OFF,1,Joseph Ionata,SO,True,True
Georgia Tech,C,OL,OFF,2,Will Reed,SR,True,True
Georgia Tech,RG,OL,OFF,1,Malachi Carney,SR,True,True
Georgia Tech,RG,OL,OFF,2,Courtney Heard,FR,False,False
Georgia Tech,RG,OL,OFF,3,Jimmy Bryson,FR,False,True
Georgia Tech,RT,OL,OFF,1,Jameson Riggs,SO,False,True
Georgia Tech,RT,OL,OFF,2,Markell Samuel,SR,True,True
Georgia Tech,RT,OL,OFF,3,Favour Edwin,SO,True,True
Georgia Tech,TE,TE,OFF,1,Gavin Harris,SR,True,False
Georgia Tech,TE,TE,OFF,2,Chris Corbo,SR,True,True
Georgia Tech,TE,TE,OFF,3,Spencer Mermans,JR,True,True
Georgia Tech,QB,QB,OFF,1,Alberto Mendoza,SO,True,True
Georgia Tech,QB,QB,OFF,2,Grady Adamson,FR,False,True
Georgia Tech,QB,QB,OFF,3,Graham Knowles,SO,False,True
Georgia Tech,RB,RB,OFF,1,Justice Haynes,SR,True,False
Georgia Tech,RB,RB,OFF,2,Malachi Hosley,SR,True,False
Georgia Tech,RB,RB,OFF,3,J.P. Powell,SO,False,False
Georgia Tech,LDE,EDGE,DEF,1,Jordan Walker,SR,True,True
Georgia Tech,LDE,EDGE,DEF,2,Jordan Boyd,JR,False,False
Georgia Tech,LDE,EDGE,DEF,3,Brayden Manley,SR,True,False
Georgia Tech,NT,DT,DEF,1,Tawfiq Thomas,SR,True,True
Georgia Tech,NT,DT,DEF,2,Christian Speakman,FR,False,False
Georgia Tech,NT,DT,DEF,3,Vincent Carroll-Jackson,JR,True,True
Georgia Tech,DT,DT,DEF,1,Christian Garrett,FR,False,True
Georgia Tech,DT,DT,DEF,2,Landen Marshall,FR,False,True
Georgia Tech,DT,DT,DEF,3,Tim Griffin,FR,True,True
Georgia Tech,RDE,EDGE,DEF,1,Noah Carter,SO,True,True
Georgia Tech,RDE,EDGE,DEF,2,A.J. Hoffler,SR,True,False
Georgia Tech,RDE,EDGE,DEF,3,Amontrae Bradford,JR,False,False
Georgia Tech,WLB,LB,DEF,1,E.J. Lightsey,SR,True,True
Georgia Tech,WLB,LB,DEF,2,Cayman Spaulding,SR,True,False
Georgia Tech,WLB,LB,DEF,3,Braylon Outlaw,FR,False,False
Georgia Tech,MLB,LB,DEF,1,Kyle Efford,SR,False,True
Georgia Tech,MLB,LB,DEF,2,Melvin Jordan IV,SR,True,True
Georgia Tech,MLB,LB,DEF,3,Myles Forristall,JR,False,True
Georgia Tech,LCB,CB,DEF,1,Jaylen Mbakwe,JR,True,False
Georgia Tech,LCB,CB,DEF,2,Zachary Tobe,SR,True,False
Georgia Tech,LCB,CB,DEF,3,Jon Mitchell,SO,True,True
Georgia Tech,SS,SAF,DEF,1,Fenix Felton,FR,False,True
Georgia Tech,SS,SAF,DEF,2,Savion Riley,SR,True,True
Georgia Tech,SS,SAF,DEF,3,Jayden Barr,FR,False,True
Georgia Tech,FS,SAF,DEF,1,Tae Harris,SO,False,False
Georgia Tech,FS,SAF,DEF,2,Kealan Jones,FR,False,False
Georgia Tech,RCB,CB,DEF,1,Daiquan White,SR,True,False
Georgia Tech,RCB,CB,DEF,2,Jonas Duclona,JR,True,True
Georgia Tech,RCB,CB,DEF,3,Elgin Sessions,SO,False,False
Georgia Tech,NB,CB,DEF,1,Kelvin Hill,JR,True,False
Georgia Tech,NB,CB,DEF,2,Will Kiker,JR,False,True
Hawai'i,WR-X,WR,OFF,1,Karsyn Pupunu,SR,True,True
Hawai'i,WR-X,WR,OFF,2,Nick Delgadillo,SO,False,True
Hawai'i,WR-Z,WR,OFF,2,Max Ware,JR,True,True
