season,home_team,home_points,away_team,away_points
2024,UCF,45.0,Sam Houston,14.0
2024,Utah,23.0,Baylor,12.0
2024,Washington State,37.0,Texas Tech,16.0
2024,Baylor,31.0,Air Force,3.0
2024,Colorado State,9.0,Colorado,28.0
2024,Houston,33.0,Rice,7.0
2024,Kansas,20.0,UNLV,23.0
2024,Kansas State,31.0,Arizona,7.0
2024,Miami (OH),16.0,Cincinnati,27.0
2024,TCU,34.0,UCF,35.0
2024,Texas State,28.0,Arizona State,31.0
2024,Texas Tech,66.0,North Texas,21.0
2024,Tulsa,10.0,Oklahoma State,45.0
2024,Utah State,21.0,Utah,38.0
2024,Wyoming,14.0,BYU,34.0
2024,BYU,38.0,Kansas State,9.0
2024,Cincinnati,34.0,Houston,0.0
2024,Colorado,38.0,Baylor,31.0
2024,Iowa State,52.0,Arkansas State,7.0
2024,Oklahoma State,19.0,Utah,22.0
2024,Texas Tech,30.0,Arizona State,22.0
2024,West Virginia,32.0,Kansas,28.0
2024,Baylor,28.0,BYU,34.0
2024,Houston,0.0,Iowa State,20.0
2024,Kansas,27.0,TCU,38.0
2024,Kansas State,42.0,Oklahoma State,20.0
2024,Texas Tech,44.0,Cincinnati,41.0
2024,UCF,21.0,Colorado,48.0
2024,Utah,10.0,Arizona,23.0
2024,Arizona,22.0,Texas Tech,28.0
2024,Arizona State,35.0,Kansas,31.0
2024,Iowa State,43.0,Baylor,21.0
2024,Oklahoma State,14.0,West Virginia,38.0
2024,TCU,19.0,Houston,30.0
2024,Arizona State,27.0,Utah,19.0
2024,BYU,41.0,Arizona,19.0
2024,Colorado,28.0,Kansas State,31.0
2024,UCF,13.0,Cincinnati,19.0
2024,West Virginia,16.0,Iowa State,28.0
2024,Arizona,7.0,Colorado,34.0
2024,BYU,38.0,Oklahoma State,35.0
2024,Cincinnati,24.0,Arizona State,14.0
2024,Iowa State,38.0,UCF,35.0
2024,Kansas,42.0,Houston,14.0
2024,Texas Tech,35.0,Baylor,59.0
2024,Utah,7.0,TCU,13.0
2024,West Virginia,18.0,Kansas State,45.0
2024,Arizona,26.0,West Virginia,31.0
2024,Baylor,38.0,Oklahoma State,28.0
2024,Colorado,34.0,Cincinnati,23.0
2024,Houston,17.0,Utah,14.0
2024,Kansas State,29.0,Kansas,27.0
2024,TCU,35.0,Texas Tech,34.0
2024,UCF,24.0,BYU,37.0
2024,Baylor,37.0,TCU,34.0
2024,Houston,24.0,Kansas State,19.0
2024,Iowa State,22.0,Texas Tech,23.0
2024,Oklahoma State,21.0,Arizona State,42.0
2024,UCF,56.0,Arizona,12.0
2024,Arizona State,35.0,UCF,31.0
2024,Cincinnati,24.0,West Virginia,31.0
2024,Kansas,45.0,Iowa State,36.0
2024,TCU,38.0,Oklahoma State,13.0
2024,Texas Tech,27.0,Colorado,41.0
2024,Utah,21.0,BYU,22.0
2024,Arizona,27.0,Houston,3.0
2024,BYU,13.0,Kansas,17.0
2024,Colorado,49.0,Utah,24.0
2024,Iowa State,34.0,Cincinnati,17.0
2024,Kansas State,14.0,Arizona State,24.0
2024,West Virginia,35.0,Baylor,49.0
2024,Arizona State,28.0,BYU,23.0
2024,Houston,10.0,Baylor,20.0
2024,Kansas,37.0,Colorado,21.0
2024,Kansas State,41.0,Cincinnati,15.0
2024,Oklahoma State,48.0,Texas Tech,56.0
2024,TCU,49.0,Arizona,28.0
2024,Utah,28.0,Iowa State,31.0
2024,West Virginia,31.0,UCF,21.0
2024,Colorado,52.0,Oklahoma State,0.0
2024,UCF,14.0,Utah,28.0
2024,Arizona,7.0,Arizona State,49.0
2024,Baylor,45.0,Kansas,17.0
2024,BYU,30.0,Houston,18.0
2024,Cincinnati,13.0,TCU,20.0
2024,Iowa State,29.0,Kansas State,21.0
2024,Texas Tech,52.0,West Virginia,15.0
2024,Notre Dame,49.0,Army,14.0
2024,Florida International,52.0,Central Michigan,16.0
2024,Florida Atlantic,38.0,Florida International,20.0
2024,Florida International,17.0,Louisiana Tech,10.0
2024,Liberty,31.0,Florida International,24.0
2024,UTEP,30.0,Florida International,21.0
2024,Florida International,7.0,Sam Houston,10.0
2024,Florida International,34.0,New Mexico State,13.0
2024,Jacksonville State,34.0,Florida International,31.0
2024,Kennesaw State,27.0,Florida International,26.0
2024,Florida International,35.0,Middle Tennessee,24.0
2024,New Mexico State,24.0,Liberty,30.0
2024,Liberty,28.0,UTEP,10.0
2024,Liberty,35.0,East Carolina,24.0
2024,Kennesaw State,27.0,Liberty,24.0
2024,Liberty,21.0,Jacksonville State,31.0
2024,Middle Tennessee,17.0,Liberty,37.0
2024,Liberty,38.0,Western Kentucky,21.0
2024,Sam Houston,20.0,Liberty,18.0
2024,Jacksonville State,27.0,Coastal Carolina,55.0
2024,Eastern Michigan,37.0,Jacksonville State,34.0
2024,Jacksonville State,44.0,Southern Miss,7.0
2024,Kennesaw State,24.0,Jacksonville State,63.0
2024,Jacksonville State,54.0,New Mexico State,13.0
2024,Jacksonville State,42.0,Middle Tennessee,20.0
2024,Louisiana Tech,37.0,Jacksonville State,44.0
2024,Jacksonville State,21.0,Sam Houston,11.0
2024,Western Kentucky,19.0,Jacksonville State,17.0
2024,Louisiana Tech,20.0,Tulsa,23.0
2024,Louisiana Tech,48.0,Middle Tennessee,21.0
2024,New Mexico State,33.0,Louisiana Tech,30.0
2024,Louisiana Tech,14.0,UTEP,10.0
2024,Sam Houston,9.0,Louisiana Tech,3.0
2024,Western Kentucky,7.0,Louisiana Tech,12.0
2024,Louisiana Tech,33.0,Kennesaw State,0.0
2024,UTSA,28.0,Kennesaw State,16.0
2024,Kennesaw State,10.0,Louisiana,34.0
2024,San José State,31.0,Kennesaw State,10.0
2024,Middle Tennessee,14.0,Kennesaw State,5.0
2024,Western Kentucky,31.0,Kennesaw State,14.0
2024,UTEP,43.0,Kennesaw State,35.0
2024,Kennesaw State,17.0,Sam Houston,23.0
2024,Middle Tennessee,21.0,Western Kentucky,49.0
2024,Memphis,24.0,Middle Tennessee,7.0
2024,UTEP,13.0,Middle Tennessee,20.0
2024,Middle Tennessee,21.0,New Mexico State,36.0
2024,Colorado State,27.0,UTEP,17.0
2024,UTEP,21.0,Sam Houston,41.0
2024,Western Kentucky,44.0,UTEP,17.0
2024,New Mexico State,35.0,UTEP,42.0
2024,Fresno State,48.0,New Mexico State,0.0
2024,Sam Houston,31.0,New Mexico State,11.0
2024,New Mexico State,40.0,New Mexico,50.0
2024,New Mexico State,28.0,Western Kentucky,41.0
2024,Western Kentucky,26.0,Toledo,21.0
2024,Sam Houston,14.0,Western Kentucky,31.0
2024,Rice,14.0,Sam Houston,34.0
2024,Sam Houston,31.0,Hawai'i,13.0
2024,Sam Houston,40.0,Texas State,39.0
2024,Nevada,24.0,SMU,29.0
2024,Georgia Southern,45.0,Boise State,56.0
2024,Troy,26.0,Nevada,28.0
2024,Air Force,7.0,San José State,17.0
2024,Nevada,17.0,Georgia Southern,20.0
2024,San Diego State,0.0,Oregon State,21.0
2024,New Mexico,21.0,Fresno State,38.0
2024,Washington State,54.0,San José State,52.0
2024,Temple,45.0,Utah State,29.0
2024,North Texas,44.0,Wyoming,17.0
2024,Oregon State,38.0,Purdue,21.0
2024,Wyoming,31.0,Air Force,19.0
2024,Boise State,45.0,Washington State,24.0
2024,UNLV,59.0,Fresno State,14.0
2024,Central Michigan,22.0,San Diego State,21.0
2024,Air Force,7.0,Navy,34.0
2024,Boise State,62.0,Utah State,30.0
2024,Oregon State,39.0,Colorado State,31.0
2024,San Diego State,27.0,Hawai'i,24.0
2024,San José State,35.0,Nevada,31.0
2024,New Mexico,52.0,Air Force,37.0
2024,Hawai'i,7.0,Boise State,28.0
2024,Colorado State,31.0,San José State,24.0
2024,Fresno State,17.0,Washington State,25.0
2024,Nevada,42.0,Oregon State,37.0
2024,Wyoming,24.0,San Diego State,27.0
2024,Utah State,34.0,UNLV,50.0
2024,Air Force,13.0,Colorado State,21.0
2024,Nevada,21.0,Fresno State,24.0
2024,Washington State,42.0,Hawai'i,10.0
2024,Utah State,45.0,New Mexico,50.0
2024,San José State,24.0,Wyoming,14.0
2024,Oregon State,25.0,UNLV,33.0
2024,UNLV,24.0,Boise State,29.0
2024,Colorado State,17.0,New Mexico,6.0
2024,Fresno State,33.0,San José State,10.0
2024,Hawai'i,34.0,Nevada,13.0
2024,San Diego State,26.0,Washington State,29.0
2024,Wyoming,25.0,Utah State,27.0
2024,Army,20.0,Air Force,3.0
2024,Boise State,56.0,San Diego State,24.0
2024,Nevada,21.0,Colorado State,38.0
2024,Fresno State,20.0,Hawai'i,21.0
2024,New Mexico,45.0,Wyoming,49.0
2024,Air Force,36.0,Fresno State,28.0
2024,Boise State,28.0,Nevada,21.0
2024,Hawai'i,27.0,UNLV,29.0
2024,San Diego State,16.0,New Mexico,21.0
2024,Oregon State,13.0,San José State,24.0
2024,Washington State,49.0,Utah State,28.0
2024,Air Force,28.0,Oregon State,0.0
2024,San José State,21.0,Boise State,42.0
2024,Colorado State,24.0,Wyoming,10.0
2024,Utah State,55.0,Hawai'i,10.0
2024,New Mexico,38.0,Washington State,35.0
2024,UNLV,41.0,San Diego State,20.0
2024,Nevada,19.0,Air Force,22.0
2024,Wyoming,13.0,Boise State,17.0
2024,Fresno State,28.0,Colorado State,22.0
2024,Utah State,41.0,San Diego State,20.0
2024,San José State,16.0,UNLV,27.0
2024,San Diego State,20.0,Air Force,31.0
2024,Boise State,34.0,Oregon State,18.0
2024,Colorado State,42.0,Utah State,37.0
2024,Hawai'i,38.0,New Mexico,30.0
2024,UNLV,38.0,Nevada,14.0
2024,Washington State,14.0,Wyoming,15.0
2024,Charlotte,7.0,James Madison,30.0
2024,South Alabama,38.0,North Texas,52.0
2024,Old Dominion,14.0,East Carolina,20.0
2024,Arkansas State,28.0,Tulsa,24.0
2024,UL Monroe,32.0,UAB,6.0
2024,Ohio,27.0,South Alabama,20.0
2024,Texas State,49.0,UTSA,10.0
2024,Memphis,38.0,Troy,17.0
2024,East Carolina,19.0,App State,21.0
2024,Temple,20.0,Coastal Carolina,28.0
2024,Southern Miss,24.0,South Florida,49.0
2024,App State,14.0,South Alabama,48.0
2024,Louisiana,33.0,Tulane,41.0
2024,Georgia State,21.0,Georgia Southern,38.0
2024,James Madison,63.0,Ball State,7.0
2024,Marshall,27.0,Western Michigan,20.0
2024,Bowling Green,27.0,Old Dominion,30.0
2024,Troy,9.0,UL Monroe,13.0
2024,Troy,17.0,Texas State,38.0
2024,Coastal Carolina,45.0,Old Dominion,37.0
2024,Marshall,52.0,App State,37.0
2024,Arkansas State,18.0,South Alabama,16.0
2024,UL Monroe,21.0,James Madison,19.0
2024,Southern Miss,13.0,Louisiana,23.0
2024,James Madison,39.0,Coastal Carolina,7.0
2024,Georgia Southern,24.0,Marshall,23.0
2024,Georgia State,14.0,Old Dominion,21.0
2024,Louisiana,34.0,App State,24.0
2024,UL Monroe,38.0,Southern Miss,21.0
2024,Texas State,41.0,Arkansas State,9.0
2024,South Alabama,25.0,Troy,9.0
2024,Marshall,35.0,Georgia State,20.0
2024,Coastal Carolina,24.0,Louisiana,34.0
2024,Georgia Southern,28.0,James Madison,14.0
2024,Old Dominion,24.0,Texas State,14.0
2024,Southern Miss,28.0,Arkansas State,44.0
2024,Old Dominion,47.0,Georgia Southern,19.0
2024,App State,33.0,Georgia State,26.0
2024,James Madison,32.0,Southern Miss,15.0
2024,Arkansas State,34.0,Troy,31.0
2024,South Alabama,46.0,UL Monroe,17.0
2024,Texas State,17.0,Louisiana,23.0
2024,App State,28.0,Old Dominion,20.0
2024,Marshall,28.0,UL Monroe,23.0
2024,South Alabama,30.0,Georgia Southern,34.0
2024,Troy,38.0,Coastal Carolina,24.0
2024,Coastal Carolina,38.0,App State,24.0
2024,James Madison,38.0,Georgia State,7.0
2024,Louisiana,55.0,Arkansas State,19.0
2024,UL Monroe,17.0,Texas State,38.0
2024,Southern Miss,3.0,Marshall,37.0
2024,Georgia Southern,20.0,Troy,28.0
2024,Georgia State,20.0,Arkansas State,27.0
2024,Marshall,31.0,Coastal Carolina,19.0
2024,Old Dominion,32.0,James Madison,35.0
2024,Louisiana,22.0,South Alabama,24.0
2024,Texas State,58.0,Southern Miss,3.0
2024,App State,34.0,James Madison,20.0
2024,Coastal Carolina,6.0,Georgia Southern,26.0
2024,Old Dominion,35.0,Marshall,42.0
2024,Arkansas State,28.0,UL Monroe,21.0
2024,Louisiana,51.0,Troy,30.0
2024,Southern Miss,14.0,South Alabama,35.0
2024,Texas State,44.0,Georgia State,52.0
2024,South Alabama,38.0,Texas State,45.0
2024,Georgia Southern,29.0,App State,20.0
2024,Georgia State,27.0,Coastal Carolina,48.0
2024,James Madison,33.0,Marshall,35.0
2024,Arkansas State,32.0,Old Dominion,40.0
2024,UL Monroe,23.0,Louisiana,37.0
2024,Troy,52.0,Southern Miss,20.0
2024,Northwestern,13.0,Miami (OH),6.0
2024,Toledo,30.0,Miami (OH),20.0
2024,Eastern Michigan,14.0,Miami (OH),38.0
2024,Miami (OH),30.0,Ohio,20.0
2024,Miami (OH),46.0,Central Michigan,7.0
2024,Ball State,21.0,Miami (OH),27.0
2024,Miami (OH),34.0,Kent State,7.0
2024,Miami (OH),20.0,Northern Illinois,9.0
2024,Bowling Green,12.0,Miami (OH),28.0
2024,Central Michigan,37.0,Ball State,34.0
2024,Northern Illinois,20.0,Buffalo,23.0
2024,Ohio,30.0,Akron,10.0
2024,Kent State,33.0,Eastern Michigan,52.0
2024,Akron,20.0,Bowling Green,27.0
2024,Ball State,42.0,Western Michigan,45.0
2024,Western Michigan,34.0,Akron,24.0
2024,Kent State,35.0,Ball State,37.0
2024,Bowling Green,7.0,Northern Illinois,17.0
2024,Buffalo,30.0,Toledo,15.0
2024,Central Michigan,25.0,Ohio,27.0
2024,Bowling Green,27.0,Kent State,6.0
2024,Buffalo,41.0,Western Michigan,48.0
2024,Eastern Michigan,38.0,Central Michigan,34.0
2024,Northern Illinois,6.0,Toledo,13.0
2024,Akron,25.0,Eastern Michigan,21.0
2024,Ball State,25.0,Northern Illinois,23.0
2024,Toledo,26.0,Bowling Green,41.0
2024,Ohio,47.0,Buffalo,16.0
2024,Western Michigan,52.0,Kent State,21.0
2024,Akron,30.0,Buffalo,41.0
2024,Eastern Michigan,28.0,Toledo,29.0
2024,Central Michigan,13.0,Bowling Green,23.0
2024,Kent State,0.0,Ohio,41.0
2024,Western Michigan,28.0,Northern Illinois,42.0
2024,Buffalo,51.0,Ball State,48.0
2024,Bowling Green,31.0,Western Michigan,13.0
2024,Toledo,37.0,Central Michigan,10.0
2024,Northern Illinois,29.0,Akron,16.0
2024,Ohio,35.0,Eastern Michigan,10.0
2024,Kent State,17.0,Akron,38.0
2024,Central Michigan,16.0,Western Michigan,14.0
2024,Eastern Michigan,20.0,Buffalo,37.0
2024,Toledo,7.0,Ohio,24.0
2024,Ball State,13.0,Bowling Green,38.0
2024,Akron,21.0,Toledo,14.0
2024,Buffalo,43.0,Kent State,7.0
2024,Ohio,42.0,Ball State,21.0
2024,Northern Illinois,24.0,Central Michigan,16.0
2024,Western Michigan,26.0,Eastern Michigan,18.0
2024,Florida Atlantic,7.0,Army,24.0
2024,Navy,38.0,Temple,11.0
2024,Army,37.0,Rice,14.0
2024,Navy,56.0,Memphis,44.0
2024,Temple,14.0,Army,42.0
2024,UAB,18.0,Navy,41.0
2024,Rice,20.0,Charlotte,21.0
2024,East Carolina,30.0,UTSA,20.0
2024,North Texas,52.0,Tulsa,20.0
2024,Tulane,45.0,South Florida,10.0
2024,UAB,20.0,Tulane,71.0
2024,Tulsa,7.0,Army,49.0
2024,Charlotte,55.0,East Carolina,24.0
2024,South Florida,3.0,Memphis,21.0
2024,Army,44.0,UAB,10.0
2024,Florida Atlantic,37.0,North Texas,41.0
2024,Rice,29.0,UTSA,27.0
2024,South Florida,35.0,UAB,25.0
2024,Army,45.0,East Carolina,28.0
2024,Navy,51.0,Charlotte,17.0
2024,UTSA,38.0,Florida Atlantic,24.0
2024,Memphis,52.0,North Texas,44.0
2024,Tulane,24.0,Rice,10.0
2024,Temple,20.0,Tulsa,10.0
2024,East Carolina,56.0,Temple,34.0
2024,Memphis,33.0,Charlotte,28.0
2024,North Texas,37.0,Tulane,45.0
2024,Tulsa,46.0,UTSA,45.0
2024,Charlotte,3.0,Tulane,34.0
2024,Florida Atlantic,21.0,South Florida,44.0
2024,UAB,59.0,Tulsa,21.0
2024,UTSA,44.0,Memphis,36.0
2024,Rice,24.0,Navy,10.0
