team,season,games,wins,win_pct,margin_pg,pf_pg,pa_pg,conference
Oklahoma State,2025,12,1,0.08333333333333333,-19.166666666666668,14.166666666666666,33.333333333333336,Big 12
Old Dominion,2014,12,6,0.5,-5.333333333333333,32.666666666666664,38.0,CUSA
Old Dominion,2015,12,5,0.4166666666666667,-11.5,24.25,35.75,CUSA
Old Dominion,2016,13,10,0.7692307692307693,7.846153846153846,35.07692307692308,27.23076923076923,CUSA
Old Dominion,2017,12,5,0.4166666666666667,-11.0,20.666666666666668,31.666666666666668,CUSA
Old Dominion,2018,12,4,0.3333333333333333,-5.083333333333333,30.833333333333332,35.916666666666664,CUSA
Old Dominion,2019,12,1,0.08333333333333333,-13.583333333333334,16.25,29.833333333333332,CUSA
Old Dominion,2021,13,6,0.46153846153846156,-0.15384615384615385,27.615384615384617,27.76923076923077,CUSA
Old Dominion,2022,12,3,0.25,-7.083333333333333,19.5,26.583333333333332,SBC
Old Dominion,2023,13,6,0.46153846153846156,-3.3076923076923075,23.846153846153847,27.153846153846153,SBC
Old Dominion,2024,12,5,0.4166666666666667,0.0,28.0,28.0,SBC
Old Dominion,2025,13,10,0.7692307692307693,13.461538461538462,32.0,18.53846153846154,Sun Belt
Ole Miss,2014,13,9,0.6923076923076923,12.307692307692308,28.307692307692307,16.0,SEC
Ole Miss,2015,13,10,0.7692307692307693,18.23076923076923,40.84615384615385,22.615384615384617,SEC
Ole Miss,2016,12,5,0.4166666666666667,-1.4166666666666667,32.583333333333336,34.0,SEC
Ole Miss,2017,12,6,0.5,-1.75,32.833333333333336,34.583333333333336,SEC
Ole Miss,2018,12,5,0.4166666666666667,-2.25,33.916666666666664,36.166666666666664,SEC
Ole Miss,2019,12,4,0.3333333333333333,0.08333333333333333,26.583333333333332,26.5,SEC
Ole Miss,2021,13,10,0.7692307692307693,9.0,33.69230769230769,24.692307692307693,SEC
Ole Miss,2022,13,8,0.6153846153846154,7.923076923076923,33.46153846153846,25.53846153846154,SEC
Ole Miss,2023,13,11,0.8461538461538461,12.538461538461538,35.07692307692308,22.53846153846154,SEC
Ole Miss,2024,13,10,0.7692307692307693,24.23076923076923,38.61538461538461,14.384615384615385,SEC
Ole Miss,2025,15,13,0.8666666666666667,15.866666666666667,36.93333333333333,21.066666666666666,SEC
Oregon,2014,15,13,0.8666666666666667,21.8,45.4,23.6,PAC
Oregon,2015,13,9,0.6923076923076923,5.461538461538462,43.0,37.53846153846154,PAC
Oregon,2016,12,4,0.3333333333333333,-6.0,35.416666666666664,41.416666666666664,PAC
Oregon,2017,13,7,0.5384615384615384,7.0,36.0,29.0,PAC
Oregon,2018,13,9,0.6923076923076923,9.461538461538462,34.84615384615385,25.384615384615383,PAC
Oregon,2019,14,12,0.8571428571428571,18.857142857142858,35.357142857142854,16.5,PAC
Oregon,2021,14,10,0.7142857142857143,4.428571428571429,31.428571428571427,27.0,PAC
Oregon,2022,13,10,0.7692307692307693,11.384615384615385,38.76923076923077,27.384615384615383,PAC
Oregon,2023,14,12,0.8571428571428571,27.714285714285715,44.214285714285715,16.5,PAC
Oregon,2024,14,13,0.9285714285714286,15.428571428571429,34.857142857142854,19.428571428571427,B1G
Oregon,2025,15,13,0.8666666666666667,19.066666666666666,36.93333333333333,17.866666666666667,Big Ten
Oregon State,2014,12,5,0.4166666666666667,-5.916666666666667,25.666666666666668,31.583333333333332,PAC
Oregon State,2015,12,2,0.16666666666666666,-18.0,19.0,37.0,PAC
Oregon State,2016,12,4,0.3333333333333333,-4.333333333333333,26.166666666666668,30.5,PAC
Oregon State,2017,12,1,0.08333333333333333,-22.333333333333332,20.666666666666668,43.0,PAC
Oregon State,2018,12,2,0.16666666666666666,-19.583333333333332,26.083333333333332,45.666666666666664,PAC
Oregon State,2019,12,5,0.4166666666666667,-1.3333333333333333,31.166666666666668,32.5,PAC
Oregon State,2021,13,7,0.5384615384615384,5.461538461538462,31.23076923076923,25.76923076923077,PAC
Oregon State,2022,13,10,0.7692307692307693,12.23076923076923,32.23076923076923,20.0,PAC
Oregon State,2023,13,8,0.6153846153846154,8.923076923076923,31.846153846153847,22.923076923076923,PAC
Oregon State,2024,12,5,0.4166666666666667,-5.666666666666667,24.25,29.916666666666668,PAC
Oregon State,2025,12,2,0.16666666666666666,-11.25,18.166666666666668,29.416666666666668,Pac-12
Penn State,2014,13,7,0.5384615384615384,2.0,20.615384615384617,18.615384615384617,B1G
Penn State,2015,13,7,0.5384615384615384,1.3076923076923077,23.153846153846153,21.846153846153847,B1G
Penn State,2016,14,11,0.7857142857142857,12.142857142857142,37.57142857142857,25.428571428571427,B1G
Penn State,2017,13,11,0.8461538461538461,24.615384615384617,41.07692307692308,16.46153846153846,B1G
Penn State,2018,13,9,0.6923076923076923,13.23076923076923,33.76923076923077,20.53846153846154,B1G
Penn State,2019,13,11,0.8461538461538461,19.76923076923077,35.76923076923077,16.0,B1G
Penn State,2021,13,7,0.5384615384615384,7.6923076923076925,25.0,17.307692307692307,B1G
Penn State,2022,13,11,0.8461538461538461,17.53846153846154,35.76923076923077,18.23076923076923,B1G
Penn State,2023,13,10,0.7692307692307693,22.76923076923077,36.23076923076923,13.461538461538462,B1G
Penn State,2024,16,13,0.8125,16.625,33.125,16.5,B1G
Penn State,2025,13,7,0.5384615384615384,10.461538461538462,31.0,20.53846153846154,Big Ten
Pittsburgh,2014,13,6,0.46153846153846156,5.538461538461538,31.846153846153847,26.307692307692307,ACC
Pittsburgh,2015,13,8,0.6153846153846154,2.1538461538461537,28.23076923076923,26.076923076923077,ACC
Pittsburgh,2016,13,8,0.6153846153846154,5.6923076923076925,40.92307692307692,35.23076923076923,ACC
Pittsburgh,2017,12,5,0.4166666666666667,-2.6666666666666665,23.916666666666668,26.583333333333332,ACC
Pittsburgh,2018,14,7,0.5,-2.142857142857143,25.642857142857142,27.785714285714285,ACC
Pittsburgh,2019,13,8,0.6153846153846154,-1.3076923076923077,21.153846153846153,22.46153846153846,ACC
Pittsburgh,2021,14,11,0.7857142857142857,17.785714285714285,41.42857142857143,23.642857142857142,ACC
Pittsburgh,2022,13,9,0.6923076923076923,7.0,31.307692307692307,24.307692307692307,ACC
Pittsburgh,2023,12,3,0.25,-7.166666666666667,20.166666666666668,27.333333333333332,ACC
Pittsburgh,2024,13,7,0.5384615384615384,4.538461538461538,32.92307692307692,28.384615384615383,ACC
Pittsburgh,2025,13,8,0.6153846153846154,8.923076923076923,33.69230769230769,24.76923076923077,ACC
Purdue,2014,12,3,0.25,-7.833333333333333,23.833333333333332,31.666666666666668,B1G
Purdue,2015,12,2,0.16666666666666666,-11.416666666666666,25.083333333333332,36.5,B1G
Purdue,2016,12,3,0.25,-13.666666666666666,24.583333333333332,38.25,B1G
Purdue,2017,13,7,0.5384615384615384,4.6923076923076925,25.23076923076923,20.53846153846154,B1G
Purdue,2018,13,6,0.46153846153846156,0.5384615384615384,30.53846153846154,30.0,B1G
Purdue,2019,12,4,0.3333333333333333,-4.75,25.833333333333332,30.583333333333332,B1G
Purdue,2021,13,9,0.6923076923076923,6.6923076923076925,29.076923076923077,22.384615384615383,B1G
Purdue,2022,14,8,0.5714285714285714,-0.7857142857142857,26.571428571428573,27.357142857142858,B1G
Purdue,2023,12,4,0.3333333333333333,-6.5,23.916666666666668,30.416666666666668,B1G
Purdue,2024,12,1,0.08333333333333333,-24.166666666666668,15.75,39.916666666666664,B1G
Purdue,2025,12,2,0.16666666666666666,-13.083333333333334,18.75,31.833333333333332,Big Ten
Rice,2014,13,8,0.6153846153846154,0.3076923076923077,28.76923076923077,28.46153846153846,CUSA
Rice,2015,12,5,0.4166666666666667,-9.75,26.083333333333332,35.833333333333336,CUSA
Rice,2016,12,3,0.25,-12.083333333333334,25.25,37.333333333333336,CUSA
Rice,2017,12,1,0.08333333333333333,-19.5,16.25,35.75,CUSA
Rice,2018,13,2,0.15384615384615385,-17.076923076923077,18.923076923076923,36.0,CUSA
Rice,2019,12,3,0.25,-8.0,17.916666666666668,25.916666666666668,CUSA
Rice,2021,12,4,0.3333333333333333,-14.666666666666666,21.5,36.166666666666664,CUSA
Rice,2022,13,5,0.38461538461538464,-8.923076923076923,25.23076923076923,34.15384615384615,CUSA
Rice,2023,13,6,0.46153846153846156,1.4615384615384615,29.53846153846154,28.076923076923077,AAC
Rice,2024,12,4,0.3333333333333333,-3.25,22.166666666666668,25.416666666666668,AAC
Rice,2025,13,5,0.38461538461538464,-13.846153846153847,19.076923076923077,32.92307692307692,American Athletic
Rutgers,2014,13,8,0.6153846153846154,-3.4615384615384617,26.692307692307693,30.153846153846153,B1G
Rutgers,2015,12,4,0.3333333333333333,-7.833333333333333,27.083333333333332,34.916666666666664,B1G
Rutgers,2016,12,2,0.16666666666666666,-21.833333333333332,15.666666666666666,37.5,B1G
Rutgers,2017,12,4,0.3333333333333333,-10.333333333333334,18.0,28.333333333333332,B1G
Rutgers,2018,12,1,0.08333333333333333,-17.916666666666668,13.5,31.416666666666668,B1G
Rutgers,2019,12,2,0.16666666666666666,-23.416666666666668,13.25,36.666666666666664,B1G
Rutgers,2021,13,5,0.38461538461538464,-5.923076923076923,19.692307692307693,25.615384615384617,B1G
Rutgers,2022,12,4,0.3333333333333333,-11.833333333333334,17.416666666666668,29.25,B1G
Rutgers,2023,13,7,0.5384615384615384,2.0,23.23076923076923,21.23076923076923,B1G
Rutgers,2024,13,7,0.5384615384615384,3.5384615384615383,28.923076923076923,25.384615384615383,B1G
Rutgers,2025,12,5,0.4166666666666667,-3.1666666666666665,28.666666666666668,31.833333333333332,Big Ten
SMU,2014,12,1,0.08333333333333333,-30.25,11.083333333333334,41.333333333333336,AAC
SMU,2015,12,2,0.16666666666666666,-17.916666666666668,27.75,45.666666666666664,AAC
SMU,2016,12,5,0.4166666666666667,-8.583333333333334,27.666666666666668,36.25,AAC
SMU,2017,13,7,0.5384615384615384,1.1538461538461537,37.84615384615385,36.69230769230769,AAC
SMU,2018,12,5,0.4166666666666667,-4.833333333333333,30.416666666666668,35.25,AAC
SMU,2019,13,10,0.7692307692307693,8.461538461538462,41.84615384615385,33.38461538461539,AAC
SMU,2021,12,8,0.6666666666666666,10.0,38.416666666666664,28.416666666666668,AAC
SMU,2022,13,7,0.5384615384615384,3.3846153846153846,37.23076923076923,33.84615384615385,AAC
SMU,2023,14,11,0.7857142857142857,20.928571428571427,38.714285714285715,17.785714285714285,AAC
SMU,2024,14,11,0.7857142857142857,14.428571428571429,36.5,22.071428571428573,ACC
SMU,2025,13,9,0.6923076923076923,11.692307692307692,32.23076923076923,20.53846153846154,ACC
Sam Houston,2023,12,3,0.25,-6.166666666666667,20.0,26.166666666666668,CUSA
Sam Houston,2024,13,10,0.7692307692307693,3.3076923076923075,23.76923076923077,20.46153846153846,CUSA
Sam Houston,2025,12,2,0.16666666666666666,-20.083333333333332,17.75,37.833333333333336,Conference USA
San Diego State,2014,13,7,0.5384615384615384,5.153846153846154,25.0,19.846153846153847,MWC
San Diego State,2015,14,11,0.7857142857142857,15.714285714285714,32.142857142857146,16.428571428571427,MWC
San Diego State,2016,14,11,0.7857142857142857,15.0,35.214285714285715,20.214285714285715,MWC
San Diego State,2017,13,10,0.7692307692307693,10.538461538461538,30.76923076923077,20.23076923076923,MWC
San Diego State,2018,13,7,0.5384615384615384,-1.5384615384615385,20.615384615384617,22.153846153846153,MWC
San Diego State,2019,13,10,0.7692307692307693,8.538461538461538,21.23076923076923,12.692307692307692,MWC
San Diego State,2021,14,12,0.8571428571428571,7.571428571428571,27.357142857142858,19.785714285714285,MWC
San Diego State,2022,13,7,0.5384615384615384,0.9230769230769231,21.46153846153846,20.53846153846154,MWC
San Diego State,2023,12,4,0.3333333333333333,-6.25,20.5,26.75,MWC
San Diego State,2024,12,3,0.25,-8.25,21.333333333333332,29.583333333333332,MWC
San Diego State,2025,13,9,0.6923076923076923,11.0,26.384615384615383,15.384615384615385,Mountain West
San José State,2014,12,3,0.25,-10.083333333333334,19.333333333333332,29.416666666666668,MWC
San José State,2015,13,6,0.46153846153846156,0.6923076923076923,27.923076923076923,27.23076923076923,MWC
San José State,2016,12,4,0.3333333333333333,-10.25,24.416666666666668,34.666666666666664,MWC
San José State,2017,13,2,0.15384615384615385,-25.846153846153847,15.846153846153847,41.69230769230769,MWC
San José State,2018,12,1,0.08333333333333333,-15.333333333333334,21.25,36.583333333333336,MWC
San José State,2019,12,5,0.4166666666666667,-1.8333333333333333,30.083333333333332,31.916666666666668,MWC
San José State,2021,12,5,0.4166666666666667,-6.5,20.0,26.5,MWC
San José State,2022,12,7,0.5833333333333334,5.416666666666667,27.416666666666668,22.0,MWC
San José State,2023,13,7,0.5384615384615384,6.230769230769231,31.846153846153847,25.615384615384617,MWC
San José State,2024,13,7,0.5384615384615384,0.8461538461538461,28.384615384615383,27.53846153846154,MWC
San José State,2025,12,3,0.25,-11.083333333333334,21.416666666666668,32.5,Mountain West
South Alabama,2014,13,6,0.46153846153846156,-3.8461538461538463,22.53846153846154,26.384615384615383,SBC
South Alabama,2015,12,5,0.4166666666666667,-12.25,25.0,37.25,SBC
South Alabama,2016,13,6,0.46153846153846156,-1.6153846153846154,25.384615384615383,27.0,SBC
South Alabama,2017,12,4,0.3333333333333333,-6.666666666666667,19.833333333333332,26.5,SBC
South Alabama,2018,12,3,0.25,-14.583333333333334,24.166666666666668,38.75,SBC
South Alabama,2019,12,2,0.16666666666666666,-12.25,18.416666666666668,30.666666666666668,SBC
South Alabama,2021,12,5,0.4166666666666667,-1.5,24.916666666666668,26.416666666666668,SBC
South Alabama,2022,13,10,0.7692307692307693,9.923076923076923,31.23076923076923,21.307692307692307,SBC
South Alabama,2023,13,7,0.5384615384615384,12.076923076923077,33.07692307692308,21.0,SBC
South Alabama,2024,13,7,0.5384615384615384,9.23076923076923,34.38461538461539,25.153846153846153,SBC
South Alabama,2025,12,4,0.3333333333333333,-3.9166666666666665,26.5,30.416666666666668,Sun Belt
South Carolina,2014,13,7,0.5384615384615384,2.230769230769231,32.61538461538461,30.384615384615383,SEC
South Carolina,2015,12,3,0.25,-5.583333333333333,21.916666666666668,27.5,SEC
South Carolina,2016,13,6,0.46153846153846156,-5.6923076923076925,20.76923076923077,26.46153846153846,SEC
South Carolina,2017,13,9,0.6923076923076923,3.5384615384615383,24.23076923076923,20.692307692307693,SEC
South Carolina,2018,13,7,0.5384615384615384,2.8461538461538463,30.076923076923077,27.23076923076923,SEC
South Carolina,2019,12,4,0.3333333333333333,-3.6666666666666665,22.416666666666668,26.083333333333332,SEC
South Carolina,2021,13,7,0.5384615384615384,-1.3846153846153846,22.615384615384617,24.0,SEC
South Carolina,2022,13,8,0.6153846153846154,3.3076923076923075,32.15384615384615,28.846153846153847,SEC
South Carolina,2023,12,5,0.4166666666666667,-0.3333333333333333,26.0,26.333333333333332,SEC
South Carolina,2024,13,9,0.6923076923076923,12.384615384615385,30.46153846153846,18.076923076923077,SEC
South Carolina,2025,12,4,0.3333333333333333,0.5833333333333334,22.666666666666668,22.083333333333332,SEC
South Florida,2014,12,4,0.3333333333333333,-9.833333333333334,17.166666666666668,27.0,AAC
South Florida,2015,13,8,0.6153846153846154,10.692307692307692,33.61538461538461,22.923076923076923,AAC
South Florida,2016,13,11,0.8461538461538461,12.153846153846153,43.76923076923077,31.615384615384617,AAC
South Florida,2017,12,10,0.8333333333333334,14.75,38.25,23.5,AAC
South Florida,2018,13,7,0.5384615384615384,-3.5384615384615383,28.46153846153846,32.0,AAC
South Florida,2019,12,4,0.3333333333333333,-8.083333333333334,20.833333333333332,28.916666666666668,AAC
South Florida,2021,12,2,0.16666666666666666,-11.5,23.166666666666668,34.666666666666664,AAC
South Florida,2022,12,1,0.08333333333333333,-13.166666666666666,28.0,41.166666666666664,AAC
South Florida,2023,13,7,0.5384615384615384,-0.3076923076923077,31.923076923076923,32.23076923076923,AAC
South Florida,2024,13,7,0.5384615384615384,2.3846153846153846,32.15384615384615,29.76923076923077,AAC
South Florida,2025,13,9,0.6923076923076923,17.076923076923077,40.46153846153846,23.384615384615383,American Athletic
Southern Miss,2014,12,3,0.25,-16.416666666666668,19.0,35.416666666666664,CUSA
Southern Miss,2015,14,9,0.6428571428571429,14.357142857142858,39.92857142857143,25.571428571428573,CUSA
Southern Miss,2016,13,7,0.5384615384615384,3.3076923076923075,32.84615384615385,29.53846153846154,CUSA
Southern Miss,2017,13,8,0.6153846153846154,4.6923076923076925,29.153846153846153,24.46153846153846,CUSA
Southern Miss,2018,11,6,0.5454545454545454,6.363636363636363,26.181818181818183,19.818181818181817,CUSA
Southern Miss,2019,13,7,0.5384615384615384,0.38461538461538464,26.615384615384617,26.23076923076923,CUSA
Southern Miss,2021,12,3,0.25,-10.25,17.666666666666668,27.916666666666668,CUSA
Southern Miss,2022,13,7,0.5384615384615384,1.7692307692307692,25.307692307692307,23.53846153846154,SBC
Southern Miss,2023,12,3,0.25,-12.583333333333334,23.166666666666668,35.75,SBC
Southern Miss,2024,12,1,0.08333333333333333,-22.5,15.25,37.75,SBC
Southern Miss,2025,13,7,0.5384615384615384,1.3846153846153846,28.76923076923077,27.384615384615383,Sun Belt
Stanford,2014,13,8,0.6153846153846154,10.76923076923077,27.153846153846153,16.384615384615383,PAC
Stanford,2015,14,12,0.8571428571428571,15.214285714285714,37.785714285714285,22.571428571428573,PAC
Stanford,2016,13,10,0.7692307692307693,5.923076923076923,26.307692307692307,20.384615384615383,PAC
Stanford,2017,14,9,0.6428571428571429,9.642857142857142,32.357142857142854,22.714285714285715,PAC
Stanford,2018,13,9,0.6923076923076923,5.461538461538462,28.384615384615383,22.923076923076923,PAC
Stanford,2019,12,4,0.3333333333333333,-8.166666666666666,21.666666666666668,29.833333333333332,PAC
Stanford,2021,12,3,0.25,-12.0,20.416666666666668,32.416666666666664,PAC
Stanford,2022,12,3,0.25,-10.833333333333334,21.333333333333332,32.166666666666664,PAC
Stanford,2023,12,3,0.25,-17.083333333333332,20.583333333333332,37.666666666666664,PAC
Stanford,2024,12,3,0.25,-10.833333333333334,22.833333333333332,33.666666666666664,ACC
Stanford,2025,12,4,0.3333333333333333,-10.333333333333334,18.833333333333332,29.166666666666668,ACC
Syracuse,2014,12,3,0.25,-7.25,17.083333333333332,24.333333333333332,ACC
Syracuse,2015,12,4,0.3333333333333333,-3.75,27.25,31.0,ACC
Syracuse,2016,12,4,0.3333333333333333,-12.916666666666666,25.666666666666668,38.583333333333336,ACC
Syracuse,2017,12,4,0.3333333333333333,-4.75,27.416666666666668,32.166666666666664,ACC
Syracuse,2018,13,10,0.7692307692307693,13.23076923076923,40.23076923076923,27.0,ACC
Syracuse,2019,12,5,0.4166666666666667,-2.4166666666666665,28.25,30.666666666666668,ACC
Syracuse,2021,12,5,0.4166666666666667,-1.4166666666666667,24.916666666666668,26.333333333333332,ACC
Syracuse,2022,13,7,0.5384615384615384,4.615384615384615,27.692307692307693,23.076923076923077,ACC
Syracuse,2023,13,6,0.46153846153846156,-1.8461538461538463,23.53846153846154,25.384615384615383,ACC
Syracuse,2024,13,10,0.7692307692307693,4.923076923076923,34.07692307692308,29.153846153846153,ACC
Syracuse,2025,12,3,0.25,-14.75,20.166666666666668,34.916666666666664,ACC
TCU,2014,13,12,0.9230769230769231,27.46153846153846,46.46153846153846,19.0,B12
TCU,2015,13,11,0.8461538461538461,14.846153846153847,42.07692307692308,27.23076923076923,B12
TCU,2016,13,6,0.46153846153846156,3.0,31.0,28.0,B12
TCU,2017,14,11,0.7857142857142857,14.571428571428571,33.57142857142857,19.0,B12
TCU,2018,13,7,0.5384615384615384,0.46153846153846156,23.53846153846154,23.076923076923077,B12
TCU,2019,12,5,0.4166666666666667,3.9166666666666665,30.333333333333332,26.416666666666668,B12
TCU,2021,12,5,0.4166666666666667,-6.25,28.666666666666668,34.916666666666664,B12
TCU,2022,15,13,0.8666666666666667,9.8,38.8,29.0,B12
TCU,2023,12,5,0.4166666666666667,3.5,31.333333333333332,27.833333333333332,B12
TCU,2024,13,9,0.6923076923076923,8.846153846153847,33.46153846153846,24.615384615384617,B12
TCU,2025,13,9,0.6923076923076923,5.384615384615385,30.692307692307693,25.307692307692307,Big 12
Temple,2014,12,6,0.5,5.583333333333333,23.083333333333332,17.5,AAC
Temple,2015,14,10,0.7142857142857143,9.714285714285714,29.785714285714285,20.071428571428573,AAC
Temple,2016,14,10,0.7142857142857143,13.928571428571429,32.357142857142854,18.428571428571427,AAC
Temple,2017,13,7,0.5384615384615384,-0.6923076923076923,25.076923076923077,25.76923076923077,AAC
Temple,2018,13,8,0.6153846153846154,7.846153846153846,34.92307692307692,27.076923076923077,AAC
Temple,2019,13,8,0.6153846153846154,0.38461538461538464,26.307692307692307,25.923076923076923,AAC
Temple,2021,12,3,0.25,-21.166666666666668,16.333333333333332,37.5,AAC
Temple,2022,12,3,0.25,-7.333333333333333,21.916666666666668,29.25,AAC
Temple,2023,12,3,0.25,-14.583333333333334,21.083333333333332,35.666666666666664,AAC
Temple,2024,12,3,0.25,-15.833333333333334,19.583333333333332,35.416666666666664,AAC
Temple,2025,12,5,0.4166666666666667,-1.8333333333333333,27.833333333333332,29.666666666666668,American Athletic
Tennessee,2014,13,7,0.5384615384615384,4.6923076923076925,28.923076923076923,24.23076923076923,SEC
Tennessee,2015,13,9,0.6923076923076923,15.153846153846153,35.15384615384615,20.0,SEC
Tennessee,2016,13,9,0.6923076923076923,7.538461538461538,36.38461538461539,28.846153846153847,SEC
Tennessee,2017,12,4,0.3333333333333333,-9.25,19.833333333333332,29.083333333333332,SEC
Tennessee,2018,12,5,0.4166666666666667,-5.166666666666667,22.75,27.916666666666668,SEC
Tennessee,2019,13,8,0.6153846153846154,2.4615384615384617,24.153846153846153,21.692307692307693,SEC
Tennessee,2021,13,7,0.5384615384615384,10.23076923076923,39.30769230769231,29.076923076923077,SEC
Tennessee,2022,13,11,0.8461538461538461,23.307692307692307,46.07692307692308,22.76923076923077,SEC
Tennessee,2023,13,9,0.6923076923076923,11.461538461538462,31.76923076923077,20.307692307692307,SEC
Tennessee,2024,13,10,0.7692307692307693,19.615384615384617,35.69230769230769,16.076923076923077,SEC
Tennessee,2025,13,8,0.6153846153846154,10.923076923076923,39.76923076923077,28.846153846153847,SEC
Texas,2014,13,6,0.46153846153846156,-2.4615384615384617,21.384615384615383,23.846153846153847,B12
Texas,2015,12,5,0.4166666666666667,-3.9166666666666665,26.416666666666668,30.333333333333332,B12
Texas,2016,12,5,0.4166666666666667,0.4166666666666667,31.916666666666668,31.5,B12
Texas,2017,13,7,0.5384615384615384,8.23076923076923,29.46153846153846,21.23076923076923,B12
Texas,2018,14,10,0.7142857142857143,5.214285714285714,31.071428571428573,25.857142857142858,B12
Texas,2019,13,8,0.6153846153846154,7.769230769230769,35.23076923076923,27.46153846153846,B12
Texas,2021,12,5,0.4166666666666667,4.166666666666667,35.25,31.083333333333332,B12
Texas,2022,13,8,0.6153846153846154,12.846153846153847,34.46153846153846,21.615384615384617,B12
Texas,2023,14,12,0.8571428571428571,16.857142857142858,35.785714285714285,18.928571428571427,B12
Texas,2024,16,13,0.8125,17.6875,33.0,15.3125,SEC
Texas,2025,13,10,0.7692307692307693,10.153846153846153,30.46153846153846,20.307692307692307,SEC
Texas A&M,2014,13,8,0.6153846153846154,7.153846153846154,35.23076923076923,28.076923076923077,SEC
Texas A&M,2015,13,8,0.6153846153846154,5.769230769230769,27.76923076923077,22.0,SEC
Texas A&M,2016,13,8,0.6153846153846154,10.307692307692308,34.84615384615385,24.53846153846154,SEC
Texas A&M,2017,13,7,0.5384615384615384,2.0,32.69230769230769,30.692307692307693,SEC
Texas A&M,2018,13,9,0.6923076923076923,10.692307692307692,36.0,25.307692307692307,SEC
Texas A&M,2019,13,8,0.6153846153846154,7.0,29.53846153846154,22.53846153846154,SEC
Texas A&M,2021,12,8,0.6666666666666666,13.416666666666666,29.333333333333332,15.916666666666666,SEC
Texas A&M,2022,12,5,0.4166666666666667,1.5833333333333333,22.75,21.166666666666668,SEC
Texas A&M,2023,13,7,0.5384615384615384,11.23076923076923,33.30769230769231,22.076923076923077,SEC
Texas A&M,2024,13,8,0.6153846153846154,8.153846153846153,30.384615384615383,22.23076923076923,SEC
Texas A&M,2025,13,11,0.8461538461538461,12.76923076923077,33.76923076923077,21.0,SEC
Texas State,2014,12,7,0.5833333333333334,6.166666666666667,33.833333333333336,27.666666666666668,SBC
Texas State,2015,12,3,0.25,-12.25,26.916666666666668,39.166666666666664,SBC
Texas State,2016,12,2,0.16666666666666666,-22.5,18.583333333333332,41.083333333333336,SBC
Texas State,2017,12,2,0.16666666666666666,-16.333333333333332,17.25,33.583333333333336,SBC
Texas State,2018,12,3,0.25,-7.833333333333333,19.75,27.583333333333332,SBC
Texas State,2019,12,3,0.25,-14.166666666666666,18.416666666666668,32.583333333333336,SBC
Texas State,2021,12,4,0.3333333333333333,-9.916666666666666,23.083333333333332,33.0,SBC
Texas State,2022,12,4,0.3333333333333333,-5.25,21.083333333333332,26.333333333333332,SBC
Texas State,2023,13,8,0.6153846153846154,3.8461538461538463,36.69230769230769,32.84615384615385,SBC
Texas State,2024,13,8,0.6153846153846154,12.0,36.53846153846154,24.53846153846154,SBC
Texas State,2025,13,7,0.5384615384615384,7.461538461538462,36.46153846153846,29.0,Sun Belt
Texas Tech,2014,12,4,0.3333333333333333,-10.75,30.5,41.25,B12
Texas Tech,2015,13,7,0.5384615384615384,1.4615384615384615,45.07692307692308,43.61538461538461,B12
Texas Tech,2016,12,5,0.4166666666666667,0.16666666666666666,43.666666666666664,43.5,B12
Texas Tech,2017,13,6,0.46153846153846156,2.076923076923077,34.30769230769231,32.23076923076923,B12
Texas Tech,2018,12,5,0.4166666666666667,6.25,37.333333333333336,31.083333333333332,B12
Texas Tech,2019,12,4,0.3333333333333333,0.16666666666666666,30.5,30.333333333333332,B12
Texas Tech,2021,13,7,0.5384615384615384,0.15384615384615385,30.307692307692307,30.153846153846153,B12
Texas Tech,2022,13,8,0.6153846153846154,5.076923076923077,34.23076923076923,29.153846153846153,B12
Texas Tech,2023,13,7,0.5384615384615384,1.3846153846153846,27.384615384615383,26.0,B12
Texas Tech,2024,13,8,0.6153846153846154,2.769230769230769,37.61538461538461,34.84615384615385,B12
Texas Tech,2025,14,12,0.8571428571428571,27.642857142857142,39.42857142857143,11.785714285714286,Big 12
Toledo,2014,13,9,0.6923076923076923,6.153846153846154,36.61538461538461,30.46153846153846,MAC
Toledo,2015,12,10,0.8333333333333334,14.25,35.0,20.75,MAC
Toledo,2016,13,9,0.6923076923076923,12.307692307692308,38.0,25.692307692307693,MAC
Toledo,2017,14,11,0.7857142857142857,10.142857142857142,36.357142857142854,26.214285714285715,MAC
Toledo,2018,13,7,0.5384615384615384,9.846153846153847,40.38461538461539,30.53846153846154,MAC
Toledo,2019,12,6,0.5,-4.916666666666667,27.25,32.166666666666664,MAC
Toledo,2021,13,7,0.5384615384615384,11.615384615384615,33.38461538461539,21.76923076923077,MAC
Toledo,2022,14,9,0.6428571428571429,6.214285714285714,31.285714285714285,25.071428571428573,MAC
Toledo,2023,14,11,0.7857142857142857,12.0,32.285714285714285,20.285714285714285,MAC
Toledo,2024,13,8,0.6153846153846154,5.076923076923077,28.307692307692307,23.23076923076923,MAC
Toledo,2025,13,8,0.6153846153846154,17.53846153846154,30.846153846153847,13.307692307692308,Mid-American
Troy,2014,12,3,0.25,-14.333333333333334,21.833333333333332,36.166666666666664,SBC
Troy,2015,12,4,0.3333333333333333,-0.3333333333333333,27.916666666666668,28.25,SBC
Troy,2016,13,10,0.7692307692307693,11.615384615384615,33.69230769230769,22.076923076923077,SBC
Troy,2017,13,11,0.8461538461538461,13.076923076923077,31.53846153846154,18.46153846153846,SBC
