season,team,war,fbs_games,adj_wins,adj_win_pct,fbs_wins,fbs_win_pct,implied_wins
2014,Oklahoma,5.9589645487558025,13,9.0,0.6923076923076923,8,0.6153846153846154,
2014,Oklahoma State,4.437182521260735,12,5.0,0.4166666666666667,6,0.5,
2014,Old Dominion,3.2545325454772125,11,3.5,0.3181818181818182,5,0.4545454545454545,
2014,Ole Miss,5.343161165801061,12,8.5,0.7083333333333334,8,0.6666666666666666,
2014,Oregon,8.7844890052086,14,12.0,0.8571428571428571,12,0.8571428571428571,
2014,Oregon State,4.649642450564214,11,3.5,0.3181818181818182,4,0.3636363636363636,
2014,Penn State,3.957806065482331,13,7.0,0.5384615384615384,7,0.5384615384615384,
2014,Pittsburgh,4.430566159231873,12,7.0,0.5833333333333334,5,0.4166666666666667,
2014,Purdue,3.0693944717317607,11,3.0,0.2727272727272727,2,0.1818181818181818,
2014,Rice,2.774310630102141,13,8.5,0.6538461538461539,8,0.6153846153846154,
2014,Rutgers,3.7326168062039202,12,5.5,0.4583333333333333,7,0.5833333333333334,
2014,SMU,0.7970758484862375,12,1.0,0.0833333333333333,1,0.0833333333333333,
2014,San Diego State,4.334166694002422,12,7.0,0.5833333333333334,6,0.5,
2014,San José State,3.6414649462211317,11,2.0,0.1818181818181818,2,0.1818181818181818,
2014,South Alabama,3.8053050124483945,13,6.0,0.4615384615384615,6,0.4615384615384615,
2014,South Carolina,5.124362665974604,12,6.5,0.5416666666666666,6,0.5,
2014,South Florida,1.659373035497969,11,2.0,0.1818181818181818,3,0.2727272727272727,
2014,Southern Miss,2.1699549823895032,11,2.5,0.2272727272727272,2,0.1818181818181818,
2014,Stanford,6.168901475351139,12,8.0,0.6666666666666666,7,0.5833333333333334,
2014,Syracuse,2.736269771897069,11,2.5,0.2272727272727272,2,0.1818181818181818,
2014,TCU,6.32689480677667,12,10.0,0.8333333333333334,11,0.9166666666666666,
2014,Temple,2.105095810880063,11,6.0,0.5454545454545454,5,0.4545454545454545,
2014,Tennessee,5.004958778680261,12,6.5,0.5416666666666666,6,0.5,
2014,Texas,5.230847435151153,13,6.5,0.5,6,0.4615384615384615,
2014,Texas A&M,5.53982305752109,12,6.0,0.5,7,0.5833333333333334,
2014,Texas State,3.9394412985746743,11,5.5,0.5,6,0.5454545454545454,
2014,Texas Tech,3.929815222625439,11,3.0,0.2727272727272727,3,0.2727272727272727,
2014,Toledo,4.540269166255282,12,7.5,0.625,8,0.6666666666666666,
2014,Troy,2.6688046757437633,11,3.5,0.3181818181818182,3,0.2727272727272727,
2014,Tulane,2.2031631872003157,11,3.0,0.2727272727272727,2,0.1818181818181818,
2014,Tulsa,1.565710786774265,12,2.5,0.2083333333333333,2,0.1666666666666666,
2014,UAB,3.31038688934392,11,4.5,0.4090909090909091,5,0.4545454545454545,
2014,UCF,3.2795550439187857,12,7.5,0.625,8,0.6666666666666666,
2014,UCLA,6.97612275312018,13,7.5,0.5769230769230769,10,0.7692307692307693,
2014,UConn,1.5801825597963715,11,1.5,0.1363636363636363,1,0.0909090909090909,
2014,UL Monroe,3.970142477389584,12,5.0,0.4166666666666667,4,0.3333333333333333,
2014,UNLV,2.9936358117682516,12,1.5,0.125,1,0.0833333333333333,
2014,USC,7.155275692147114,13,8.5,0.6538461538461539,9,0.6923076923076923,
2014,UTEP,2.8210165132622653,13,6.5,0.5,7,0.5384615384615384,
2014,UTSA,2.2857504354623193,12,4.0,0.3333333333333333,4,0.3333333333333333,
2014,Utah,5.801466479002746,12,6.5,0.5416666666666666,8,0.6666666666666666,
2014,Utah State,4.954724341465338,13,9.5,0.7307692307692307,9,0.6923076923076923,
2014,Vanderbilt,3.3341903565963467,11,2.0,0.1818181818181818,2,0.1818181818181818,
2014,Virginia,4.182242570480552,11,5.5,0.5,4,0.3636363636363636,
2014,Virginia Tech,4.15738838135637,12,7.5,0.625,6,0.5,
2014,Wake Forest,2.238738902514992,11,2.0,0.1818181818181818,2,0.1818181818181818,
2014,Washington,5.958215497944529,13,8.0,0.6153846153846154,7,0.5384615384615384,
2014,Washington State,6.089096051610715,11,2.5,0.2272727272727272,2,0.1818181818181818,
2014,West Virginia,5.603279022433345,12,6.5,0.5416666666666666,6,0.5,
2014,Western Kentucky,5.435962836648678,13,8.5,0.6538461538461539,8,0.6153846153846154,
2014,Western Michigan,3.815838626391779,12,7.0,0.5833333333333334,7,0.5833333333333334,
2014,Wisconsin,5.5919816963868785,13,10.0,0.7692307692307693,10,0.7692307692307693,
2014,Wyoming,2.3459453841733278,11,3.0,0.2727272727272727,3,0.2727272727272727,
2015,Air Force,4.277186616783441,13,6.5,0.5,7,0.5384615384615384,
2015,Akron,4.418831700218809,12,7.0,0.5833333333333334,7,0.5833333333333334,
2015,Alabama,9.027308882111177,14,12.5,0.8928571428571429,13,0.9285714285714286,
2015,App State,5.008696415270109,12,8.5,0.7083333333333334,10,0.8333333333333334,
2015,Arizona,5.008782995276301,12,5.5,0.4583333333333333,6,0.5,
2015,Arizona State,5.807433147155377,12,6.5,0.5416666666666666,5,0.4166666666666667,
2015,Arkansas,6.340125238977688,12,7.0,0.5833333333333334,7,0.5833333333333334,
2015,Arkansas State,4.593771465463781,12,8.5,0.7083333333333334,8,0.6666666666666666,
2015,Army,2.018958666151115,10,4.0,0.4,1,0.1,
2015,Auburn,5.375221964969343,12,7.0,0.5833333333333334,6,0.5,
2015,BYU,0.047099822264907804,12,8.0,0.6666666666666666,8,0.6666666666666666,
2015,Ball State,3.237047853673398,11,3.0,0.2727272727272727,2,0.1818181818181818,
2015,Baylor,7.237845420407143,12,9.5,0.7916666666666666,9,0.75,
2015,Boise State,6.128257689153428,12,8.5,0.7083333333333334,8,0.6666666666666666,
2015,Boston College,3.805317880769883,10,3.0,0.3,1,0.1,
2015,Bowling Green,6.717063905895711,14,9.5,0.6785714285714286,10,0.7142857142857143,
2015,Buffalo,4.009343158783251,11,4.5,0.4090909090909091,4,0.3636363636363636,
2015,California,5.680128107903966,12,6.0,0.5,7,0.5833333333333334,
2015,Central Michigan,3.733128911247638,12,6.5,0.5416666666666666,6,0.5,
2015,Charlotte,1.8922749652629598,11,1.5,0.1363636363636363,1,0.0909090909090909,
2015,Cincinnati,4.126822267893032,12,6.5,0.5416666666666666,6,0.5,
2015,Clemson,8.811689968901174,14,11.5,0.8214285714285714,13,0.9285714285714286,
2015,Colorado,4.446142012855335,12,4.5,0.375,3,0.25,
2015,Colorado State,4.05389477585757,12,6.0,0.5,6,0.5,
2015,Duke,4.7426478220632236,12,6.0,0.5,7,0.5833333333333334,
2015,East Carolina,3.7172003431194467,11,5.5,0.5,4,0.3636363636363636,
2015,Eastern Michigan,2.1210495569149854,12,2.0,0.1666666666666666,1,0.0833333333333333,
2015,Florida,4.796198770898072,14,8.0,0.5714285714285714,10,0.7142857142857143,
2015,Florida Atlantic,2.865769036509582,12,4.5,0.375,3,0.25,
2015,Florida International,2.160342422680505,11,4.0,0.3636363636363636,4,0.3636363636363636,
2015,Florida State,5.846223614792779,12,8.5,0.7083333333333334,9,0.75,
2015,Fresno State,2.473941673289364,11,2.0,0.1818181818181818,2,0.1818181818181818,
2015,Georgia,4.357828697286658,12,7.0,0.5833333333333334,9,0.75,
2015,Georgia Southern,4.782914569627502,12,8.5,0.7083333333333334,8,0.6666666666666666,
2015,Georgia State,4.04503398249246,12,6.5,0.5416666666666666,6,0.5,
2015,Georgia Tech,2.0854666170336804,11,4.5,0.4090909090909091,2,0.1818181818181818,
2015,Hawai'i,2.5356749744574083,12,1.5,0.125,2,0.1666666666666666,
2015,Houston,5.504844808038993,13,11.0,0.8461538461538461,12,0.9230769230769232,
2015,Idaho,3.350740739492565,11,3.0,0.2727272727272727,3,0.2727272727272727,
2015,Illinois,3.9779588195083755,11,3.0,0.2727272727272727,4,0.3636363636363636,
2015,Indiana,5.480375251294813,12,6.5,0.5416666666666666,5,0.4166666666666667,
2015,Iowa,6.364448625200682,13,9.0,0.6923076923076923,11,0.8461538461538461,
2015,Iowa State,3.8603901837698826,11,3.5,0.3181818181818182,2,0.1818181818181818,
2015,Kansas,1.847772947107706,11,0.5,0.0454545454545454,0,0.0,
2015,Kansas State,3.988317792572085,12,5.0,0.4166666666666667,5,0.4166666666666667,
2015,Kent State,2.658732596838994,11,2.5,0.2272727272727272,2,0.1818181818181818,
2015,Kentucky,3.6108405901094227,11,4.0,0.3636363636363636,4,0.3636363636363636,
2015,LSU,4.765866202050769,12,8.0,0.6666666666666666,9,0.75,
2015,Louisiana,3.389066816536953,11,3.5,0.3181818181818182,3,0.2727272727272727,
2015,Louisiana Tech,4.224142286974274,12,8.0,0.6666666666666666,8,0.6666666666666666,
2015,Louisville,5.0547448140551365,12,6.0,0.5,7,0.5833333333333334,
2015,Marshall,3.9539870236355625,12,8.5,0.7083333333333334,9,0.75,
2015,Maryland,3.839853968221727,11,2.5,0.2272727272727272,2,0.1818181818181818,
2015,Massachusetts,3.0642226916312314,12,4.5,0.375,3,0.25,
2015,Memphis,4.645346797101801,12,7.0,0.5833333333333334,8,0.6666666666666666,
2015,Miami,4.004161574171352,12,6.0,0.5,7,0.5833333333333334,
2015,Miami (OH),2.3332006035484394,11,3.0,0.2727272727272727,2,0.1818181818181818,
2015,Michigan,6.124004723044672,13,10.0,0.7692307692307693,10,0.7692307692307693,
2015,Michigan State,6.2735790710150585,14,9.5,0.6785714285714286,12,0.8571428571428571,
2015,Middle Tennessee,3.924094922038035,12,5.5,0.4583333333333333,6,0.5,
2015,Minnesota,4.074013290731151,13,5.5,0.4230769230769231,6,0.4615384615384615,
2015,Mississippi State,4.968519606064982,12,7.5,0.625,8,0.6666666666666666,
2015,Missouri,2.7261591176526467,11,4.0,0.3636363636363636,4,0.3636363636363636,
2015,NC State,5.246499688104546,12,6.5,0.5416666666666666,6,0.5,
2015,Navy,3.3654008128853468,12,9.5,0.7916666666666666,10,0.8333333333333334,
2015,Nebraska,5.581763401811161,13,7.5,0.5769230769230769,6,0.4615384615384615,
2015,Nevada,3.6942080890287916,12,6.0,0.5,6,0.5,
2015,New Mexico,2.893977594748541,12,5.5,0.4583333333333333,6,0.5,
2015,New Mexico State,2.675340547536015,12,3.5,0.2916666666666667,3,0.25,
2015,North Carolina,6.12896892933551,12,8.5,0.7083333333333334,9,0.75,
2015,North Texas,0.9827685090736694,11,1.0,0.0909090909090909,1,0.0909090909090909,
2015,Northern Illinois,5.5498021667576705,13,7.0,0.5384615384615384,7,0.5384615384615384,
2015,Northwestern,4.049560272463169,12,6.5,0.5416666666666666,9,0.75,
2015,Notre Dame,5.1398682993904625,13,9.0,0.6923076923076923,10,0.7692307692307693,
2015,Ohio,4.153475772250379,12,7.0,0.5833333333333334,7,0.5833333333333334,
2015,Ohio State,6.764274833201639,13,11.5,0.8846153846153846,12,0.9230769230769232,
2015,Oklahoma,7.110293108237549,13,10.5,0.8076923076923077,11,0.8461538461538461,
2015,Oklahoma State,5.848067574324568,12,7.0,0.5833333333333334,9,0.75,
2015,Old Dominion,2.4627396967711737,11,3.0,0.2727272727272727,4,0.3636363636363636,
2015,Ole Miss,7.251132035953139,12,8.5,0.7083333333333334,9,0.75,
2015,Oregon,6.509248613618091,12,8.0,0.6666666666666666,8,0.6666666666666666,
2015,Oregon State,3.3934122048140454,11,1.5,0.1363636363636363,1,0.0909090909090909,
2015,Penn State,4.273410424705715,13,7.0,0.5384615384615384,7,0.5384615384615384,
2015,Pittsburgh,4.462115418400245,12,6.5,0.5416666666666666,7,0.5833333333333334,
2015,Purdue,3.43679069545816,11,2.5,0.2272727272727272,1,0.0909090909090909,
2015,Rice,1.6065416234262582,11,3.5,0.3181818181818182,4,0.3636363636363636,
2015,Rutgers,2.6507480672954986,11,4.0,0.3636363636363636,3,0.2727272727272727,
2015,SMU,2.021858086544888,11,2.0,0.1818181818181818,2,0.1818181818181818,
2015,San Diego State,5.477134587748742,13,10.0,0.7692307692307693,10,0.7692307692307693,
2015,San José State,4.337028587968408,12,5.5,0.4583333333333333,5,0.4166666666666667,
2015,South Alabama,3.214543941938969,11,2.5,0.2272727272727272,4,0.3636363636363636,
2015,South Carolina,2.9453309020116003,11,4.5,0.4090909090909091,3,0.2727272727272727,
2015,South Florida,4.1079282278477365,12,6.5,0.5416666666666666,7,0.5833333333333334,
2015,Southern Miss,5.014033939921695,13,8.0,0.6153846153846154,8,0.6153846153846154,
2015,Stanford,7.081198162818023,14,11.5,0.8214285714285714,12,0.8571428571428571,
2015,Syracuse,2.4969754719780304,11,3.0,0.2727272727272727,3,0.2727272727272727,
2015,TCU,6.209378903557174,12,7.5,0.625,10,0.8333333333333334,
2015,Temple,3.269125321858664,14,9.5,0.6785714285714286,10,0.7142857142857143,
2015,Tennessee,4.797944766571755,12,9.0,0.75,8,0.6666666666666666,
2015,Texas,4.386515926709194,12,5.5,0.4583333333333333,5,0.4166666666666667,
2015,Texas A&M,4.999819700814373,12,6.5,0.5416666666666666,7,0.5833333333333334,
2015,Texas State,2.726565184629315,11,3.0,0.2727272727272727,2,0.1818181818181818,
2015,Texas Tech,5.864407116225624,12,6.5,0.5416666666666666,6,0.5,
2015,Toledo,5.5225544065486005,12,9.5,0.7916666666666666,10,0.8333333333333334,
2015,Troy,2.7091651359358213,11,4.5,0.4090909090909091,3,0.2727272727272727,
2015,Tulane,1.5939039934177777,11,2.0,0.1818181818181818,2,0.1818181818181818,
2015,Tulsa,3.092473485897801,13,6.0,0.4615384615384615,6,0.4615384615384615,
2015,UCF,0.7667383087654045,11,0.5,0.0454545454545454,0,0.0,
2015,UCLA,6.377100744244729,13,7.5,0.5769230769230769,8,0.6153846153846154,
2015,UConn,2.980295011654775,12,5.0,0.4166666666666667,5,0.4166666666666667,
2015,UL Monroe,2.928666063409354,12,1.5,0.125,1,0.0833333333333333,
2015,UNLV,2.6557298407044088,11,3.5,0.3181818181818182,2,0.1818181818181818,
2015,USC,6.074798566333958,14,7.5,0.5357142857142857,8,0.5714285714285714,
2015,UTEP,2.046670481988051,11,3.0,0.2727272727272727,4,0.3636363636363636,
2015,UTSA,3.1044514018547895,12,4.5,0.375,3,0.25,
2015,Utah,5.518730205543825,13,9.0,0.6923076923076923,10,0.7692307692307693,
2015,Utah State,4.455251909587172,12,6.0,0.5,5,0.4166666666666667,
2015,Vanderbilt,2.848242356524139,11,2.5,0.2272727272727272,3,0.2727272727272727,
2015,Virginia,3.113509605306918,11,4.0,0.3636363636363636,3,0.2727272727272727,
2015,Virginia Tech,4.674688385763339,12,6.5,0.5416666666666666,6,0.5,
2015,Wake Forest,3.309422254750523,11,3.0,0.2727272727272727,2,0.1818181818181818,
2015,Washington,5.2437084248728825,12,7.0,0.5833333333333334,6,0.5,
2015,Washington State,5.16047618417073,12,7.5,0.625,9,0.75,
2015,West Virginia,6.281305156800055,12,7.0,0.5833333333333334,7,0.5833333333333334,
2015,Western Kentucky,5.986894229291781,14,11.5,0.8214285714285714,12,0.8571428571428571,
2015,Western Michigan,4.9268913930399565,12,6.5,0.5416666666666666,7,0.5833333333333334,
2015,Wisconsin,4.364613165152308,13,9.5,0.7307692307692307,10,0.7692307692307693,
2015,Wyoming,2.187568593165303,11,1.0,0.0909090909090909,2,0.1818181818181818,
2016,Air Force,3.9240032856579035,12,8.0,0.6666666666666666,9,0.75,
2016,Akron,2.3903184910613087,11,4.5,0.4090909090909091,4,0.3636363636363636,
2016,Alabama,10.35210415030293,14,13.0,0.9285714285714286,13,0.9285714285714286,
2016,App State,3.545630710130298,13,10.0,0.7692307692307693,10,0.7692307692307693,
2016,Arizona,2.657712856372318,11,3.0,0.2727272727272727,2,0.1818181818181818,
2016,Arizona State,3.697824685346251,11,3.5,0.3181818181818182,4,0.3636363636363636,
2016,Arkansas,5.421034880956797,12,5.0,0.4166666666666667,6,0.5,
2016,Arkansas State,3.8341426889542585,12,8.0,0.6666666666666666,8,0.6666666666666666,
2016,Army,2.6973576739943446,11,5.5,0.5,6,0.5454545454545454,
2016,Auburn,5.942015668234086,12,7.0,0.5833333333333334,7,0.5833333333333334,
2016,BYU,-0.06311273126914779,12,8.0,0.6666666666666666,8,0.6666666666666666,
2016,Ball State,3.046103597219346,11,4.5,0.4090909090909091,3,0.2727272727272727,
2016,Baylor,5.76873412314826,12,6.5,0.5416666666666666,6,0.5,
2016,Boise State,4.487846436670342,13,9.5,0.7307692307692307,10,0.7692307692307693,
2016,Boston College,3.7063005242207194,12,5.5,0.4583333333333333,6,0.5,
2016,Bowling Green,3.153641921806616,11,4.0,0.3636363636363636,3,0.2727272727272727,
2016,Buffalo,2.3680340427517206,11,2.0,0.1818181818181818,2,0.1818181818181818,
2016,California,4.043601503149361,12,4.5,0.375,5,0.4166666666666667,
2016,Central Michigan,3.9418506578615595,12,4.0,0.3333333333333333,5,0.4166666666666667,
2016,Charlotte,2.5136403829639495,11,3.5,0.3181818181818182,3,0.2727272727272727,
2016,Cincinnati,3.3763732919092035,11,3.0,0.2727272727272727,3,0.2727272727272727,
2016,Clemson,9.868596302777561,14,10.0,0.7142857142857143,13,0.9285714285714286,
2016,Colorado,6.893375842624105,13,8.0,0.6153846153846154,9,0.6923076923076923,
2016,Colorado State,3.809057142534077,12,7.0,0.5833333333333334,6,0.5,
2016,Duke,3.724671843093971,11,2.5,0.2272727272727272,3,0.2727272727272727,
2016,East Carolina,4.075386366266023,11,2.0,0.1818181818181818,2,0.1818181818181818,
2016,Eastern Michigan,4.4243239395331795,12,4.5,0.375,6,0.5,
2016,Florida,5.045348970138895,13,8.0,0.6153846153846154,9,0.6923076923076923,
2016,Florida Atlantic,2.594158151765626,11,3.5,0.3181818181818182,2,0.1818181818181818,
2016,Florida International,1.9652168780701524,12,4.0,0.3333333333333333,4,0.3333333333333333,
2016,Florida State,5.666601879391189,12,8.5,0.7083333333333334,9,0.75,
2016,Fresno State,1.2048201638147231,11,2.0,0.1818181818181818,0,0.0,
2016,Georgia,4.740699515793546,12,6.5,0.5416666666666666,7,0.5833333333333334,
2016,Georgia Southern,1.8601653231530928,11,4.0,0.3636363636363636,4,0.3636363636363636,
2016,Georgia State,2.9424402758943446,11,2.5,0.2272727272727272,2,0.1818181818181818,
2016,Georgia Tech,3.511068899777039,12,7.0,0.5833333333333334,8,0.6666666666666666,
2016,Hawai'i,2.4099356870219144,13,5.5,0.4230769230769231,6,0.4615384615384615,
2016,Houston,4.637775732562073,12,8.0,0.6666666666666666,8,0.6666666666666666,
2016,Idaho,3.2524223228805598,12,6.5,0.5416666666666666,8,0.6666666666666666,
